,ItemId,PromptId,Score1,AnswerText
350,4_8423,4,0,"The word invasive is important to the article because the article talks about how ""That the government overestimates the threat posed by invasive reptiles."
1252,4_9364,4,0,The significance for the word ''invasive'' in this article is that it's explaining another name for foreign animals. Pythons arn't exactly considered a common pet like a dog or a cat.
253,4_8324,4,0,"The significance of the word ""invasive"" to me is invade because if you invade a animal like a phyton they will attack you. In the article it says, ""even the term ""invasive species"" is unfair""."
538,4_8616,4,0,"The word ""invasive"" is significant because it is a version for invading and like it says in paragraph 3 having reptiles as a pet doubled in the last decade."
1440,4_9570,4,0,The significance of the word invasive in this stony is alot. The word is used more than once & I think it means there a rare species.
1407,4_9534,4,0,"That animals such as aligators, pythons and crockadials can take over the city like really can invade."
1378,4_9503,4,0,There are invasive animals. Invasive means that the animals will just attack and not second ges itself.
1890,4_10271,4,0,"In this article invasive has to do with being introduced. ""They're introduced I think that invasive is passing judgement"". People were judging the animals and their was an arguement about that."
443,4_8519,4,0,The significance of the word ''invasive'' is meaning passing judgement.
1042,4_9139,4,0,The word invasive is significante to the rest of they article by the way it describes the reptiles. They make it seen that reptiles are good pets even though they can be dangerous.
2,4_8072,4,0,"The significance of the word invasive is meaning the meaning of the word. So invasive would me different because everytime they use the word its before ""species"", like ""They're introduced"" I think that 'invasive' is passing judgment"" or ""to me its on wonderful introduction"". I think the word mean different because there are different type of animals."
1819,4_10133,4,0,Invasive is a word to describe animals and species that can be dangerous to the human people and other animals such as cats and dogs.
1155,4_9258,4,0,"The significance of the word ""invasive"" is that some people feel that pets such as lizards and snakes (especially dangerous ones) belong out in the wild not in anyone's bedroom. On the other hand, some people feel like keeping reptiles as pets are great because they are low maintained and easy to take care of."
743,4_8825,4,0,"I think that the word invasive means large  because in the article it says that ""rising member of invasive species"" so it's trying to say that rising number of large species."
1082,4_9179,4,0,I think the word invasive means that the animal is dangerouse and when you see it you have to take owsive actions.
1697,4_9894,4,0,"The word "" Invasive"" is significant to the article because of its strength. MacInnes believes the term is unfair and they should be 'introduced' because, ""Invasive' is passing judgement"" (Achen-bach 4)."
1313,4_9432,4,0,The significance of invasive is that they are a danger to our society. They eat everything they want. But invasive creatures need to be kept in the wild.
1119,4_9219,4,0,"The word invasive simply means the area that they live in and the culture. In the article, it shows different animals and their habitat."
1642,4_9791,4,0,Invasive is significant because it implies that reptiles invade your home and are unwanted pests.
5,4_8075,4,0,The word invasive like says in the article mean a animals that passed judgement.
1647,4_9796,4,0,Invasive means farced. Because there saying how people started banging in species to new places. And macInnes says of being forced there being introduced.
367,4_8441,4,0,The word ''invasive'' means such as someone invading another persons property.
931,4_9021,4,0,I dont know wat invasive is.
1528,4_9665,4,0,"Invasive in my judgement means harmful, or invading. How it relates to the article is its talking about pesty reptiles, so the significance of the word makes sense in the article."
100,4_8170,4,0,"Invasive is seen as an inappropriate term in this article as compared to introduced. ''Invasive species is unfair, they're introduced. Invasive is passing judgement.''"
1836,4_10159,4,0,"We""person"" invasive the area of the animals when government say ""eat thoose thre because I want a new hause in their""."
751,4_8833,4,0,"The author refers to the animals as ''invasive'' because they are brought into a new habitat, and change its ecosystem."
193,4_8263,4,0,The significance of this word invasive is that it is throughout the whole story. Such as them to using bout pythons being invasive creatures.
964,4_9057,4,0,"To some people an invasive specie is an animal that you wouldn't have as a pet because they are harmful. In the article ""invasive"" is a word to describe some animals that aren't normally around in everyday life like dogs, cats and humstas. Invasive is also used in the article to say that wildlife animals are endangered and they are just like every other animal."
1943,4_10370,4,0,The word invasive is used in the article. Pythons are wild lethal reptiles. In the article it says that a hurricane was responsible for invading everywhere. Th chart shows how the pythons invaded from their home in Florida to across the state of  California. This is the significance of word invasive.
766,4_8848,4,0,The term invasive in (paragrap 7) is used as passing judgement. It's like negative way of judging animals from the wildlife without even knowing how they are like.
480,4_8557,4,0,The word invasive is significant because it is a passing judgement. It makes it seems like the species are introduced as it says in the article. Which is unfair and shouldn't be tolerated.
618,4_8697,4,0,The significance of the word invasive is when pythons are invating the south of the U.S and are becoming a problem. They have invaded about a third of the contenantas United States.
732,4_8814,4,0,The word invasive means dangerouse.
196,4_8266,4,0,"The significants of the word invasive is, pythons are meat eaters and are dangerous. They can eat a rat, birds, etc whole and they get digested. This is why invasive is a significant word."
911,4_8997,4,0,The word invasive means that its different than a normal thing like cats and dogs are pets frogs snakes thoes are invasive pets.
322,4_8393,4,0,The word invasive is very important in this article. Basically it is mentioned because some people think this animals are invasive species. Which is of course a opinion  but it is a little harsh. The animals are really not causing harm to anything.
568,4_8646,4,0,Invasive meaning like very dangerous to others.
383,4_8457,4,0,In this article is saying that we are trying to move animals in an easier and better way for people to be okay with it. It is significant because they are using the word with animals to try to make other steps in helping them.
446,4_8523,4,0,The word invasive is defined as harsh or mean. This word is significant because the whole article talks about snakes and reptiles and how they can be dangerous to have as a pet or just out in the wild. People don't want those invasive animals out there harming the endangered species like in Florida Keys.
882,4_8967,4,0,Invasive is very significant to this article only because people loot at muse reptiles in that way. Scientist & experts list them this because they are dangerous.
60,4_8130,4,0,The word invasive is significant to the rest of the article because the article is simply stating an opinion McInnes has on the reptile race. He believes that they too could be counted as invasive creatures.
1349,4_9472,4,0,I think the word invasive means either rare or hard to find based on what i read in this article because they are talking about snakes and lizards and so on.
1085,4_9182,4,0,"Invasive is the word that is being used to describe the pythons which is why it is such a significance to the story, ""invasive speicies""."
915,4_9002,4,0,"The word ""invasive"" would mean to invade I guess."
315,4_8386,4,0,"Invasive means horlrible, destructivale no control."
1390,4_9517,4,0,"Invasive, means living in vast. / dry places such as a desert or Florida."
1525,4_9662,4,0,"The word ""Invasive"" is significant in this story because here its talking about these harmful creatures, but one of the reasons to this story is to buy one of them, the carnavors are not usually a house pet, so why make it one?"
782,4_8864,4,0,"The significance of the word ""invasive"" to the rest of the article is that some people disagree on how the word is used they're introduced.I think that inasive is passing a judgement of the pythons,he said to me its on introduction.There's different ways of using the word.They only use it once in the article."
1134,4_9234,4,0,"The significance of the word ""invasive"" is like endangered or maybe that they can only in certain conditions."
287,4_8358,4,0,"The word ""invasive"" passing judgement. It means other species are introduces to their prey."
1889,4_10270,4,0,"How the pythons broke out and invade the United States. ""...python jail break in 1992..."" Pythons tried to animals that were way to be and ended killing themselves. They had no other chose because there food chain was dressed from being in a reptile house."
1330,4_9450,4,0,"The significance of the word ""invasive"" is wrong. There not invaded because they were introduced. macInnes thinks that ""invasive"" is passing judgement. As a matter of fact he think that its a wonderful introduction."
578,4_8656,4,0,"The significance of the word ""invasive"" is to describe how dangerous one species may be, it means in the article that harmful species lag about before they multiply."
789,4_8871,4,0,The snakes are invasive because there moving from there own habitats to ones and there not reproducing and it is basically killing out the pythons.
337,4_8408,4,0,"The significance of invasive to this article refers to the pythons. For example it says how the Burmese python is an invasive species, and the breed just keeps getting larger."
1849,4_10188,4,0,"The word ""invasive"" is used a lot through out this whole article because they talk a lot about animals that live in the wild, that aren't considered pets like invading... because they can be dangerous to humans if kept as a pet...thats why they use the word ""invasive so much."
1667,4_9829,4,0,"The word ''invasive'' to this article is significant because it helps the reader reason that not all pets and reptiles belong to the climate. They will die and become extincted. If that occurs, the others will die for some due to lack of food and resources provided by that newly extinct animal."
235,4_8306,4,0,"I think the the significance of the word invasive means like amazing cage animals, species, reptiles."
1393,4_9520,4,0,"All of the articles have something to do with invasive animals. The python, panda, koala. They can't live here, yet some people still try to make it work. But sometimes thats not always a good thing."
698,4_8779,4,0,"The word invasive is very significance when refering to the article. It's significant to the article because in paragraph 12 it says that ""many invasive species undergo a lag before profilerating"". The word invasive signals that its a specific group of animals. This is the significance of the word invasive in the article."
1850,4_10189,4,0,I think that invasive species means coming in without being invited.
1918,4_10325,4,0,"Invasive, probably means something extreme of dangerous  because this article is talking about extreme and dangerous things."
441,4_8517,4,0,"The significance to the word ""invasive"" to the rest of the article is its shows how much the people don't like the idea. According to Rob Roy MacInnes, ""The tern ""invasive species"" is unfair."" In other words it's kind of a form of disrespect in a way."
1032,4_9129,4,0,Invasive means danger to my opinion according to paragraph 5 it says that macInnes contends that the government overestimates the threat posed by invasive reptiles. They make commericals about other animals but not reptiles.
1410,4_9537,4,0,The word Invasive is significant to the rest of the article because it describes how pythons are invading the U.S.
402,4_8476,4,0,"The significance of the word Invasive is away significant because saying that A species is invasive is an under statement to the amere and scientists. Basically, I think they are trying to say they are more dangerous than they seem."
670,4_8750,4,0,"The significance of the word invasive to the rest of the article is showing the dangers of other animals mentioned in the article. According to the article: ""Even the term ""invasive species"" is unfair, he said ""They are introduced."" I think invasive is passing judgement."""
1215,4_9323,4,0,Invasive is significant because it's saying that some reptiles are invasive. Pythons don't belong here in the United states.
260,4_8331,4,0,"Invasive means that they are scary and thought bad of which most people find true about having a python for a pet but some find it nice to see pythons in homes. ""Invasive species is unfair, he said. They're introduced. I think that ""invasive is a passing judgment""."
634,4_8714,4,0,"Invasive is in the article because the government is bringing in other reptiles into their names (Article1) The government now has stopped, but wildlife activists want the reptiles imported (Article1)."
1638,4_9787,4,0,"Invasive to the article means that other species under go a  lag before proliferating, or (multiplying)."
1719,4_9938,4,0,The word invasive is significant to the rest of the article because it is an unfair word.
1686,4_9871,4,0,The word invasive is used in the article to show how many species are rapidly increasing in population. Invasive is used to show the significance of this increase in population.
1435,4_9565,4,0,The significance of the word ''invasive'' in the article because it seems to represent the pythons. It shows the thing they could do.
780,4_8862,4,0,"The significance of the word invasive is invasion. It shouldn't be where it's supposed to and in this article pythons are eating alligators, there going out where there not supposed to."
1928,4_10346,4,0,The significance of the word invasive to this story is big because it's all about how many places and how they got invade by different reptiles and how can one become one of them.
1343,4_9465,4,0,The significance of the word invasive means that an animal that came to our country and that it didn't evolve in our country it just invaded it.
831,4_8914,4,0,"The word ""invasive"" implies that the new species is taking over. This is not always the case."
566,4_8644,4,0,"Invasive means passing judgement. This word connects to the article because in the article, the author is talking about different kind of animals & information about them."
1262,4_9374,4,0,Invasive are unchecked natual predators a threat to us civalization.
1740,4_9981,4,0,"The word ""invasive is significant to the rest of the article because it virtually implies that an ""invasive"" species was not meant to be in the location it currently inhabits. For example, having reptiles as a household pet most likely, can be considered an ""invasive"" species, as word invasive is very significant."
1131,4_9231,4,0,"Invasive is significant to the rest of the article. some people consider it wrong to keep pets like reptiles. While others think it's unfair since ""they're introduced."" and that calling them invasive is wrong."
282,4_8353,4,0,The word invasive is significant to the rest one article because pythons can relate to alot of animals and invasive because the animals just keep moving up to the United states.
712,4_8793,4,0,"Invasive is basically when someone intrudes your space, without knowing. If the pythons increase population and spread overtime we will feel invasive. We dont want phythons bothering us, because it's scary and invasive."
1544,4_9683,4,0,"The significance of the word ""invasive"" to the rest of the article is the reptails care in with out know one knowing and people not really wanting them their."
1362,4_9486,4,0,"Invasive is a word used to describe these reptiles. In the article people appear to not like the word. One man said that ""invasive"" is passing judgement."
1395,4_9522,4,0,"In the article the word ""invasive"" means introduced in paragraph 7, MacInnes complains that ""invasive"" is passing judgement at the species, that it is unfair."
1854,4_10194,4,0,The word invasive is supposed to represent the species of animals being invaders in our homes as pets.
261,4_8332,4,0,"Invasive is a word people use to describe a reptile that ""should"" be kept in the wild. The whole article is about the arguement of whether or not the animals should be kept in the wild."
1946,4_10375,4,0,The significance of the word Invasive to the rest of the article was to prove that invasive species were animals that were very attractive. They were very over populated and had eat blocked somehow.
84,4_8154,4,0,"Invasive, through out the story mean the wild animals that are considered sometimes as pets. Reptiles of any species are considered wild but examples in the story conclude the can be harmful free. Ivasive for many can be consided as a pass judgement to these species."
1927,4_10344,4,0,"I think they used the word invasive as a judgmet to their work, they're trying to critises."
753,4_8835,4,0,"The significance of the word ""invasive"" is that it describes an area, or areas, that have been conquered, or in other words, ""Taken over"". For example, this passage shows and tells of the invasion of ""invasive specie"""
242,4_8313,4,0,"The significance of the word ""invasive"" throughout the article is used in unnecessary terms. In the article it states "" Even the term"" invasive species "" is unfair he said. "" They're 'introduced"". I think that invasive is passing judgements"". Invasive is used because not everyone could find a pet word or a get pet or even a pet at all, and in the article it is proved some people actually find them as a pet rather than an invasive specie."
1934,4_10354,4,0,"There is a very distinct significance to the word ""invasion"" in this article. The word ""invasion"" in this article means when an animal is brought into a country or accidentely brought into a coutry. Either way its invading the new area."
1739,4_9980,4,0,An invasive animal is one that doesn't want to be caught an animal that doesn't need to not want to be move out of its environment an animal that if you to close you will be attacked you wont know whats going to happen next.
1021,4_9116,4,0,"The significant of invasive is that their rising up humans are consuming more of them.For some people invasive is the best thing that happened to them. In the article it states ""Invasive is a passing judgement""."
1911,4_10308,4,0,They are called invasive because they are invading the United States. They werent supposed to be in the United States anyway.
794,4_8876,4,0,I would say this for the invasive is like in you don't want the pythons at your house you will say the python is invasive my house.
1916,4_10320,4,0,The word invasive is so significant in many ways invasive species under go a lag before Proliferating pythons were seen by the regions of Evergrades.
139,4_8209,4,0,"The significance of the word ""invasive""is that they aren't welcomed or normal animals you'll see in a house. I still dont believe that's the right word to use them."
1834,4_10157,4,0,Invasive means a large amount of something. In this passage the invasive thing is reptiles and they are growing.
539,4_8617,4,0,"The significance of the word ""invasive' in disease is one that spreads to surrounding tissues. An invasive procedure is one in which the body is invaded"" or entered by a needle, tube device or scope."
384,4_8458,4,0,Invasive is like the same animals but different body parts.
1756,4_10015,4,0,"The word invasive is significant to the rest of the article isnt fair. ""Even the term invasive species"" is unfair, he said."" They""re introduced. ""That is a pass in judgement to the phython."
164,4_8234,4,0,The word invasive is significant to the rest of the article because they are talking about invasive animals and how people's pets turn into invasive animals.
748,4_8830,4,0,The significance of the wad invasive is describe how the pythons were acting.
1683,4_9864,4,0,"The significence of the word invasive in the artical is different species from shomwhere else. In the article it says ""Many invasive specis undergo a lag before protiferating. These is the significence of the word invasive."
709,4_8790,4,0,"I believe the word ""Invasive"" means an animal or something that wants to take over. The pythons want to take over the U.S."
1030,4_9127,4,0,The word invasive I think means unwanted or like dangerous. I think this because the article states that invasive species unchecked by natural predators are major threats to biodiversity. And that statement says they are major threats which is dangerous. I think they are unwanted because they are being called a invasivs species.
519,4_8597,4,0,When they say 'invasive' they mean that the snakes are invading homes as pets and spreading in a geroral kind of way.
640,4_8720,4,0,The segnificance of the word invasive is when somebody is on your space.
1742,4_9985,4,0,The word invasive ties to the whole article because its descriving the snakes and lizards in the eyes of people. Classifying the animals as invasive also crates a controversial  argument because it shows how we live in an are that favors generalists rather than specialists.
1551,4_9690,4,0,"Some people like certain pets and other people do not like or are afraid of certain pets. One person says it is ""ridiculous"" . This shows that he is disagreeing and are dangerous and the person doesn't like them."
1885,4_10262,4,0,"Invasive seems to explains how really species like the python are not necessarily suited for homes and pets, but as a wildlife creature. They don't live by the some means of a rat or dog, but by that of a wild animal."
468,4_8545,4,0,"Invasive is another word for ignored, ignoring the extreme danger. The use of the word invasive is describing animals mentioned in the story such as, crocodiles, scorpions, rattlesnakes and cobras. Species that can cause serious harm to human and other species and are being ignored."
665,4_8745,4,0,"Invasive is a word meaning clustered in one area. Just like the reptiles in the Southern States. They can not adjust to any other climate. In the chart after the article it shows the population of reptiles in the U.S. This chart illustrates the word ""invasive""."
371,4_8445,4,0,"The significance of the word ""invasive"" means that its different, unique in the way it is. In the article it states""even the term"" invasive species is unfair, he said, ""they're introduced. 'I think that 'invasive' is passing judgement"". They're many animals that can be invasive species."
906,4_8991,4,0,"In the article, invasive means, foreign and harmful."
673,4_8753,4,0,I believe that the word invasive is a discribe word it plays its role in the description of the snakes.
1389,4_9516,4,0,"Invasive could mean a variety of things in this article expecially ""endangered"". Invasive is a significant word because of the way it sounds. So it gives the story and makes the endangered animals sound bad. At the same time it changes the mood because it makes the animals sourd as if they were just discovered."
1700,4_9897,4,0,"Invasive are species who's known, and popular."
671,4_8751,4,0,"The word ""invasive"" has a negative feel to the animals. Some say that the term ""invasive species"" is unfair and passes judgement. One could love the creatures but the others might not be too crazy for them and they'd call the animals ""invasive""."
884,4_8969,4,0,"The significance of the word ""invasive"" means small. Not as much around as there used to be."
354,4_8427,4,0,"''Invasive'' is an important word in the article, because it gives it their own grass or lets you know how dangerous they (invasive) are."
1057,4_9154,4,0,"Invasive seems to be a ""passing Judgement"" as said in the book. ""Even the term 'invasive species' is unfair, he said, 'They're introduced'."" I don't know wha invasive means, but it seems like a word used to judge things a stereo type maybe."
205,4_8275,4,0,"The significance of the word ''invasive'' means 'rare'. For example biologists see the trade in nonnative creatures as a factor in the rising number of invasive species, such as the Burmese python, which is breeding up storm in the Everglades and the Nile monitor lizard, a toothly creature that can reach seven feet in length and has found a happy home along the canal of Cape coral."
1625,4_9773,4,0,"The term invasive so unfair. Based on my opinion I the the word invasive in some kind of species that is dangerous, because in paragraph ""7"" were, it says 'invasive' is passing judgement thats might first reaction to the word invasive."
442,4_8518,4,0,"The significance of the word ""invasive"" to the article is that snakes are invasive to skip snow. Invasive is how they describe the snake species to be. The little is ""one man's pet, Anothers Invasive species."" So it shows how important snakes air to Skip Snow."
1194,4_9300,4,0,The significance of the word invasive to the rest of the article is that it make the reptiles not seem so bad. The whole article is all about negatives on pythons and other reptiles.
161,4_8231,4,0,The significance of the word invasive is to describe the animal and its behavior.
1924,4_10339,4,0,"From Reading this article I think the ward invasive means ""unknown"" The significance of this word to the article is that to some people these reptiles are unknown and questions, but on the other hand some of the reptiles are people pets. So that doesn't mean that these creatures are ""invasive"" to everyone."
1630,4_9779,4,0,"The word ""invasive"" is very significant in the article. This word is telling the reader that reptiles are a very intense species. Also, they are unlike vary other animal. Overall, the use of the word ""invasive"" is simply used to describe the many differences between these reptiles and other animals."
387,4_8461,4,0,What they trying to say about invasive that the animals are like animal that could hurt you or like animals that should be kept Cully. In the article everytime they mentioned the word they make it seem like its suppose to have its own enviroment but yet people keep buying them aspet.
1541,4_9680,4,0,"The significance of the word ""invasive"" to the article is because they use the word to discribe the species and he belive that it unfair way to discribe them. He thinks their wonderful."
1151,4_9253,4,0,In the article they called the python invasive and said they're more introduced. I think they're invasive and I don't think They should be considered pets at all.
1236,4_9344,4,0,"The word invasive isn't a good word to use in this article be it ""is passing judgment"" and it ""is unfair"""
1533,4_9671,4,0,The word invasive is used to describe the reptiles that are spreading in the story. The whole story is mainly about these invasive reptiles.
148,4_8218,4,0,The significance of the word ''invasive'' means animals that invade a country. I believe that invasive means animals that invade a country because the article basically says that other animals invading a country.
1564,4_9704,4,0,Invasive in this article stood out in this article stood out in this article because it stated that bec the snakes were invasive but low ever it stands for an opponion.
1276,4_9391,4,0,"Some people believe that by bringing animals to different parts of the world it is ""invasive"" because it disturbs the flow of things and things are Evolving too quickly."
620,4_8699,4,0,Invasive is very significant to this article. It bases all of the arguments in the letter half.
1535,4_9673,4,0,"The word invasive is significance in the article because usually invasive species are brought to their new habitat by humans. However, in this article no one knows how the snakes went native. ''No one knows the snakes went native...wholesale python jail break in 1992.''"
1816,4_10127,4,0,"The word ""invasive"" was used in this article. The significance of the word ""invasive"" is that they used it for saying dangerous reptiles. And how they shouldn't be pets and should stay in the wild where they belong. But people disagree with the term ""invasive"" in the article."
1713,4_9928,4,0,Invasive as in are species doesn't live here.
131,4_8201,4,0,The word ''invasive'' is very significant to the rest of the article because it shows and introduces these species to the world. It shows that ''invasive is passing judgement''. The animals are okay to have in your homes and are safe.
574,4_8652,4,0,What their trying to say is that there species shouldn't be around because some of them are accurately harmful.
167,4_8237,4,0,I think that the word invasive means they're immigrants because they're foreign species that are making eating natives killing off the native species feeding on endangered species.
1636,4_9785,4,0,The word invasive means that the reptiles can be wild animals at all time. They need to keep on eye on them.
928,4_9017,4,0,"The significance of the word ''invasive'' is that people use the word ''invasive species'', which means the animal is harmful and can't be kept as a pet. The author thinks that it's unfair because if you treat an animal such as a python, well, it won't hurt you back. It will not harm anyone in the household because it's been taken care of."
1738,4_9977,4,0,"The word invasive is very significant to the article because the article is talking about how a persons pet can be so normal to them but invasive and weird to another. In paragraph 7 it tells about how invasive species is unfair to say, and saying that being normal to them, it could be so weird to a different person."
1233,4_9341,4,0,"The significance of the word ""invasive"" in the article means to be harmful, or is harmful. The word invasive is being used to describe the pythons as harmful to man kind. The title of the story is ""One man's pet, Another's invasive species."" The title says it all. Some people accept the reptile as a pet being non-harmful, others think they are a specieces that is very harmful."
199,4_8269,4,0,I think the word invasive means not check because in the article it says that many invasive species undergo a lag before proliferation.
1627,4_9775,4,0,"I believe the word ""invasive"" was incorporated in to the article to make people believe that reptiles can take over. Yes, the can be harmful, but if you have bread them they won't do harm. They've just considered predators where they're from."
667,4_8747,4,0,"The significance of the word invasive means not suitable. Most lizard, pythons and alligators are invasive because they are not suitable to live in houses."
1547,4_9686,4,0,The word invasive is significant in this artical becase it is how many people would describe these reptiles.
652,4_8732,4,0,"The significance of the word ""invasive"" is because in the story MacInnes wants to import some commercialy attractive animals. But, the U.S Fish and wildlife service won't let him. They don't want to invade the species by importing them but MacInnes thinks they're ""introduced,"" and ""invasive"" is passing judgement."
362,4_8436,4,0,"The significance of ""invasive"" is to kinda tell you about how uncontrol able the speices is."
1840,4_10169,4,0,Invasive means spreads through out an area and thats what the python did.
406,4_8480,4,0,The significance of the word invasive is when animals that are a big threat to us reproduce fast and it alarms us of being awarid of this dangerous species.
1761,4_10022,4,0,"The word ""invasive"" to the rest of the article is used to tell that the python was an unsafe things."
78,4_8148,4,0,Invasive is used when a species such as a pythons invade and take over a sertain place stated in paragraph 6-7.
307,4_8378,4,0,"The significance of the word invasive to this article is that it talks about if you put the pythons with animals uncommon to it, then they are going to end up fighting."
46,4_8116,4,0,"The significance of the word ""invasive"" to the rest of the article is that they are trying to say that ""invasive animals"" are just new animals. It says invasive is just passing judgement."
1941,4_10367,4,0,The word invasive is like dustribing some one praviesy. Some people wouldn't want reptiles in the house as living next to them because what if they get lose.
1867,4_10224,4,0,"The significant of the word invasive is that the Pythons aren't really invasive animals. MacInnes says that they are just being ""introduced"" to different places."
1623,4_9771,4,0,Invasive plays a big part in the articles. I shows that the animals that are dangerous can cause an intrusion.
382,4_8456,4,0,"The word ""invasive"" is significant word to the rest of the article because the author is talking about invasive animals, such as the python."
445,4_8522,4,0,The signifigence of the word invasive is that people are calling it an inasive species.
500,4_8578,4,0,Invasive apears many times threw this article. It's significance because is a key word.  ''Biologists say that invasive species unchecked by natural predators are major threats to biodiversity.'' In order to understand the key plant in this article you would need to know from context clues.
1108,4_9207,4,0,"Invasive are species of animal like crocodiles, scorpion, snakes etc. They are animals that can harm you or any one."
795,4_8877,4,0,"Invasive essentially means invading something. For example, invading someones home by unwanted visitors or invading privacy is invasive."
1184,4_9290,4,0,The significance of the word invasive to the rest the article is that what may be someones' pet like a python could be seen as dangerous or have a bad reputation among other people.
650,4_8730,4,0,"The significance of the word ""invasive"" is people misuse or misjudge the word. They are introduced and they aren't invasive species, there good to the environment."
217,4_8287,4,0,The significance of the word invasive is to show how the government doesn't want these animals and that people in general put bad conotation on them. In the article it said how there is a threat posed by these animals.
202,4_8272,4,0,Invasive could be meaning that the pythons could be dangerous. When the article explains that they arnt.
