,ItemId,PromptId,Score1,AnswerText
499,2_3287,2,1,"A) The plastic type B was the stretchiest and A was the least stretchy. ^p B) One way this experiment design could be improved is have multiple times recording the stretch length like 5, 10, 15 minutes. The other way is adding more weights."
284,2_3072,2,1,"It can be concluded that samples B and D had higher stretchability than samples A and C to improve the experiment design, the students could have clarified how many weights they were adding to the clamp because that should have remained constant could for accurate results. Also the student could have made it clear exactly where on the table the samples were being taped because, for example if one was an inch onto the table that would take an inch off the final results."
697,2_3485,2,1,"Based on the student's data both plastics type A and B has increased in T2, type C has dicreased in T2 and type D stayed the same. ^p Two ways that the student could have improved the experimental design is add more control and make more trials."
1281,2_4069,2,1,a. Conclusion: type a plastic stretched the most. ^p b. The student have used the same length of plastic for every type and should have did more than one trial.
268,2_3056,2,1,"This experiment didn't seem to work out very well. Judging by the data table, the experiment didn't seem to prove anything. There are no significant changes in the lengths of the plastics. The first three steps of the experiment are good, but rather than removing the weights, the student should just keep adding more and more weights until the plastic, finally stops. That would really show how much the plastic could stretch. Another way to improve the experiment is to conduct a third trial. An experiment is more, valid when there are more and more trials."
1172,2_3960,2,1,Polymer type C was the strongest plastic with only a difference or 1mm in two trials. This student could've listed the starting length of the plastic.
1690,2_4478,2,1,The student got different results. He got A-B lower higher and C-D higher lower. ^p Two ways he could have improved his experimental design was by doing it over.
891,2_3679,2,1,Plastic type A stretches longer than the other plastic types. The student could improve the experiment by putting the name of plastics. And add another trial. 3 trials are always best.
237,2_3025,2,1,A conclusion drawn is that the results were fully accurate and had little change during the second trial. The students could have included a diagram to give a better picture of how the experiment should look like and a good info and results have at least 3 trials. So the students should have done another trial and drawn a diagram.
428,2_3216,2,1,"Based on the student's data I can conclude that plastic type B is the strongest. For example, in trial 1 it stretched 22 mm and in trial 2 it stretched 23 mm. ^p Two ways the students could have improved the experimental design are adding another trial and increase the amount of time it hangs."
644,2_3432,2,1,a) The type of plastic that stretched the highest amount of mm was plastic type B with a total of 45 mm. The record trial was more than the first trial as shown on the data table. ^p A way that the student could have improved the experimental design could be to stretch the plastic with your hands. A second way would be to wait more than five minutes to take the clarops off.
1629,2_4417,2,1,A) A conclusion that can be drawn from this experiment is that A was the weakest and C was the most ourable are ^p B) one wagt that it can be improved is to explain how C was unstretched. Another way for improvement was have more trials to see what happens to each of the plastics.
1202,2_3990,2,1,"Overall, plastic type a stretched the most. Therefore, it must be weaker than the others. One way this experiment could be improved is saying repeat experiment for plastics B, C, and D. They did not mention other plastics. Another way their experiment could be improved is that the students could add another trial to prove their results correct."
858,2_3646,2,1,"A. To conclude, the polymer plastics went through four trials. The data shows that A was averaged to 11, B was averaged to 22.5, C was averaged to 13.5, and D stayed at 20. The plastic type B stretched to most. I predict that if they did a 3-rd trial the numbers would be close. ^p B. The students could of improved if they let the plastic hang for 10 minutes and maybe the results wouldn't be so close. Also, add more details to the procedure."
291,2_3079,2,1,One conclusion it can draw based on the student's data is that plastic type B is stretched much more (mm) than the other three types maintining the amount of 20 mm in both trials. Based on the data. Plastic type A is less flexible stretch 10mm in the first trial an 12 in the second trial. The student could have stated that they started out with unused plastics and record their initial stretch.
1524,2_4312,2,1,"1) Acording to the data, plastic B stretched the most, and with the exeption of D, the second trial tests only differed by 1 or 2 mm, from the first test. ^p 2) To have improved the experiment, the student could have stretched the plastics longer. The second time on used heavier weights during te second trial."
54,2_2842,2,1,I conclude that plastics A and C are a little stronger plastics than B and D because the both A and C stretched less than B and D. ^p Maybe 1 way to improve this is maybe wait a little longer until recording restarts because you might get a more interesting result. Another way to improve the validity of the answer to maybe test another time will get a third result making the answers more valid and presentable.
1206,2_3994,2,1,A) Mt conclusion based on the students data is that plastic B had the more affect for its stretchability. Plastic A had the least stretchability when it comes to the weights of clamps on top of the bag. ^p B) Two ways the students could have improved their experiment is by including what types of plastic and how long do we leave the weights on top of plastic.
317,2_3105,2,1,"In conclusion, if the student was to go on with the investigation, T2 will allways have depending on the plastic 12, 23, 13, 20 up the numbers. ^p Two ways the students could have improved the experimtal are, 1) The could of told us how much weights to and 2) If they hang the clamp for 10min the experiment might have change."
943,2_3731,2,1,"A. According to the students data 2/4 of the plastics stretched more in the second trial than in the first trial by the minimum of 1mm.^p B. Two ways the student could have improved their experimental design is 1. They should have taken more trials, at least two more, and 2. They should used more types of plastics."
968,2_3756,2,1,"Plastic type D has 19 better chance of having stretchability because during both trials the amount stretched out equal, so it has a accurate chance of stretching. The student could have improved this experimental design by adding another trial and reapeating the same procedure."
1436,2_4224,2,1,a) Based on the students data plastic type D is the constant and will always be ^p 20mm but B is stretchies. ^p b) Two ways the students could have improved this would have been to indentify the types of plastic and how much weight was being added.
386,2_3174,2,1,The plastic type A is shown to be the the strongest plastic type. Mean while the plastic type B shows to be the plastic that stretched out the longest.
1240,2_4028,2,1,a) I conclude that the it plastics tested showed some increased in length when stretched.I believe that the plastics way that they were stretched increased in length over to me that what I found in this experiment.^p b) I believe they should have identify the different plastics.I also believe that they should of said how much weight the plastic was holding and many. That what should of been added.
560,2_3348,2,1,I conclude that plastic type because the strogest  because it was the strongest the first and second trail. ^p They could have made none trails and add more weights on the plastic see how had it works.
243,2_3031,2,1,"A) The data from this investigation shows that the plastic stretched the furthest was type B Next was type D, then type C, and finally type A. The information shows they did two trails to make sure they have correct information.^p B) One way the student could have improved this experiment design was to make steps and to explain the procedure more. Next, I would say to make a graph would be the best way to further improve these results."
1533,2_4321,2,1,In the trials the plastic type B stretched the farthest so from this least it is the strongest. b The students could have improve their experiment by running 1 more trial for validity and a control to compare to.
1053,2_3841,2,1,In conclusion two ways the students could have improved the experiment design is to add a weight to the clamp and let them hang for more time. Also another way the student could have improved the design is to add the same weights to the plastic.
985,2_3773,2,1,Two ways the student could of improved this experiment is if he would of kept adding weights and masure how low it can go until it breaks. Another way he could of improved this experiment is instead of taping it down a edge tape it down a wall so the force can go straight down. My conclusion based in the students data is the plastic type B is the most stretchable.
593,2_3381,2,1,"My conclusion is that plastic type is going to be more long because it look as if the student added more weight to it. The student could have improve this assignment by stating spicifically how much weight to add to the clamp, also this experiment could of been more successful if the student had different type of plastic sample to measure."
1413,2_4201,2,1,A.) That type B plastic is the strogest type of plastic they used in this investigation. It held the same while streching the most.^p B.) One way they could have improved there data is which way the plastic was held with or against which has a big import. Also they did not state how much weight.
595,2_3383,2,1,The conclusion based on the students data shows that with the same weights but different types of plastic are different. The students could have added more trials and added more weight to there experiment.
1069,2_3857,2,1,"A- Based on the students data I conclude that plastic type B is the most flexible, type A is the least, and type D remained the same throughout the trials. ^P B- The studed could have improved the experimental design and validity of results by, adding heavier weights to the experiment, and extend or shorten the 5min time period."
1103,2_3891,2,1,"B, tell wat the a weightt of weights were."
696,2_3484,2,1,Plastic type B has the most stretchability during both trials. Plastic type A had the least amount of stretchability in both trials. The student could have explained how the plastic stayed on the table if there were weights attached. Also what kind of table the experiment took place on.
808,2_3596,2,1,According to the students data I would conclude that plastic B was the most stretchy compared to the other 3 plastics. The students could of added the weights in the same exact order and made sure she measured in the same measurements.
182,2_2970,2,1,The conclusion that I have drawn is that plastic type D streached the most which makes it more durable than the rest. Two ways he could have improved was by telling us how much weught was added and by telling us he averaged out the three plastic samples strechness.
1196,2_3984,2,1,"a) Plastic type a had the highest stretchability, while plastic type D had the lowest stretchability. ^P b) 1. Say the exact measure of the plastic sample (in step 1) to make them all the same so that the starting mm of the plastic would be a constant. ^P 2. Have a control group, one piece of plastic that did not have a clump on the bottom edge."
261,2_3049,2,1,(A)My conclusion on the student data table is that plastic D was the strongest. It stretch up to 20 mm in both trials.^p (B)Two ways the student could have improve was to make a 3 trial or test and to be able to measure the abravasion of the plastic types.
1232,2_4020,2,1,"A) On the trial A,B,C and D stretched quiet long and plastic B is the most longest so plastic B is the best from all. On the second trial, the result is not a lot difference from the first trial, plastic A,B and C stretched 1.2 mm more and plastic D still the same. B) Students should put the original measurement for all the plastics and put in the data table. The students should leave the weights on the clamp to hang there longer than 5 minutes to see if those plastics could stretched even more."
429,2_3217,2,1,"A)Plastic type B is more flevable and stronger, some plasticstretch more after the first trial like 10mm-12mm^p B) I think having more trials so his data can be more percise and having A catrol"
844,2_3632,2,1,"A) The data shows that trial two was more efficient than trial one because they all increase other than one (plastic type). I can also conclude that the plastic type that stretched the most was plastic B. ^p B) Two ways the students could have improved there experiments are, 1. let it hang for longer than five minutes, and 2. perform more trials."
604,2_3392,2,1,1 way this student could have improvert this experiment B by doing more trials so their results done out better. Also they could have hung the weights for a longer period of time.
506,2_3294,2,1,A) The whole procedure worked out well. I think the results came out to be almost the same when they repeated it.^p B) I think the student should have 'did' a third trial. Also I think he should have chase two different plastics to see how each one does with clamps hanging from them on the table
217,2_3005,2,1,After reading the data I have concluded that plastic type B is the stretches. One out of four types. I concluded that type b is the best because when you add up the numbers from T1& T2 for each number type B has 45mm. So it is the longest on.
588,2_3376,2,1,a) Some plastics could stretch alot more than others. Plastic B stretched the most. ^p b. The students could added different weights on it and see if that changed the results.
348,2_3136,2,1,A: I think that plastic D in both trials had the most weights out of the three other plastics from the student's data. ^P B: Two ways that the student could have improved the experimental design is one that the student could have done five trials instead of two to see the difference. Also instead of four plastics but five he or she could improve the statement too.
598,2_3386,2,1,A. Plastic type A was 11mm that had changed the most. From trial 1 to trial 2 it had increased by a going from 10 to 12. ^p B: One way the students could ad improved they're experiment is by doing more track. Another way the students could ad improved there experiment is by adding heavyer weights to the bags.
400,2_3188,2,1,"A)Based on the data that the st recordity I think plastic B will work better with 23mm. When the stud 22mm and plastic T2 with 23mm, when the student have to add weight to clam and allow for 5 minutes.^p (B)Anex could add more trial and try other type of plastic."
1418,2_4206,2,1,"a) The table doesn't tell you much about how much they exactly stretched, the students only put what I assume the end length of the marble. Nothing can really be told with this information.^p (b) They should mention the types of plastics in the procedure because its not clear as to what materials they are referring to. Also they should have mentioned this in the table. On the table, the original lengths should have been recorded because otherwise you cannot tell how much it actually stretched."
1102,2_3890,2,1,In conclusion plastic type B stretched the most while A and C were approximately the same. D stayed the same for both trials (20mm).^p The students could have preformed a 3rd trial with the plastic type. Also they could have let the plastics hang longer than 5 minutes.
218,2_3006,2,1,"a. The plastic that stretched the greatest has the plastic type B. Almost more than half the plastic types had stretched more the second trial. ^p b. This student should label the names of the plastic, not just, A-D."
1257,2_4045,2,1,"(A) A conclusion based on the student's data is plastic type A produced the most amount of stretching from trial 1 to trial 2 (10mm to 12mm) compared to all the other plastic types. However, plastic type D remain the same and on one of the plastuc types C, the amount it stretched decrease from 14 to 13. ^p (B) Two ways the student could have improved the experimental design of the result are instead of using one type of plastic, they should have used various types to broad the results. Also the student could have done more trials."
453,2_3241,2,1,"In conclusion, the strongest plastic that held up is plastic type B. In trail one was statend 22mm and trail; two was 23mm, while plastic type A got 10mm for the first trail and 12mm for the second trail. So over all the plastics, type B  is the one that can hold up the longest and is more durable. One way this lab could do is to add more trails. Then another improvement could be to explain exly in the produre to get three more bags."
1635,2_4423,2,1,"A - In the second trial plastic type A and B both had more mm but plastic type C in the first trial there was more and with plastic type D it was the same  for both trials.B-They could repeat trials, and use more different type of plastics."
1426,2_4214,2,1,(1) He could of used the same amount of weight. ^p (2) Use a different conteince.
1516,2_4304,2,1,a) Plastics will stretch and bend when weight is being applied to one end causing the plastic to be changed. ^p b) The students could have listed the types of plastics being used and listed the original length.
899,2_3687,2,1,Plastic type D was the most stretched out of all of the other plastics. The student needed to repeat the steps for a 3rd time also. The student should not have used the same plastic over they should have gotten a new place do the results would show validity to results.
