id	prompt	score
en_cw_000811	10	1
en_cw_000812	10	2
en_cw_000813	10	1
en_cw_000814	10	2
en_cw_000815	10	1
en_cw_000816	10	1
en_cw_000817	10	0
en_cw_000818	10	1
en_cw_000819	10	0
en_cw_000821	10	1
en_cw_000822	10	1
en_cw_000823	10	2
en_cw_000824	10	0
en_cw_000825	10	1
en_cw_000826	10	1
en_cw_000827	10	0
en_cw_000828	10	0
en_cw_000829	10	1
en_cw_000830	10	0
en_cw_000831	10	1
en_cw_000832	10	1
en_cw_000833	10	0
en_cw_000834	10	0
en_cw_000835	10	0
en_cw_000836	10	1
en_cw_000837	10	0
en_cw_000838	10	1
en_cw_000839	10	1
en_cw_000840	10	0
en_cw_000841	10	1
en_cw_000842	10	1
en_cw_000843	10	1
en_cw_000844	10	1
en_cw_000845	10	1
en_cw_000846	10	1
en_cw_000847	10	1
en_cw_000848	10	1
en_cw_000849	10	2
en_cw_000850	10	0
en_cw_000851	10	1
en_cw_000852	10	2
en_cw_000853	10	1
en_cw_000854	10	0
en_cw_000855	10	0
en_cw_000856	10	0
en_cw_000857	10	1
en_cw_000858	10	2
en_cw_000859	10	0
en_cw_000860	10	0
en_cw_000861	10	0
en_cw_000862	10	2
en_cw_000863	10	1
en_cw_000865	10	0
en_cw_000866	10	0
en_cw_000867	10	0
en_cw_000868	10	1
en_cw_000869	10	0
en_cw_000870	10	1
en_cw_000871	10	0
en_cw_000872	10	1
en_cw_000873	10	1
en_cw_000875	10	0
en_cw_000876	10	0
en_cw_000877	10	0
en_cw_000878	10	1
en_cw_000879	10	2
en_cw_000880	10	0
en_cw_000881	10	0
en_cw_000882	10	1
en_cw_000883	10	2
en_cw_000884	10	1
en_cw_000885	10	1
en_cw_000886	10	1
en_cw_000887	10	1
en_cw_000888	10	0
en_cw_000889	10	2
en_cw_000890	10	1
en_cw_000892	10	0
en_cw_000893	10	0
en_cw_000894	10	0
en_cw_000895	10	0
en_cw_000896	10	0
en_cw_000897	10	0
en_cw_000898	10	2
en_cw_000900	10	0
en_cw_000901	10	0
en_cw_000902	10	0
en_cw_000903	10	0
en_cw_000904	10	1
en_cw_000905	10	1
en_cw_000906	10	2
en_cw_000907	10	2
en_cw_000908	10	1
en_cw_000909	10	1
en_cw_000910	10	1
en_cw_000913	10	0
en_cw_000914	10	0
en_cw_000915	10	2
en_cw_000916	10	1
en_cw_000917	10	0
en_cw_000918	10	0
en_cw_000919	10	1
en_cw_000920	10	1
en_cw_000921	10	1
en_cw_000922	10	0
en_cw_000923	10	0
en_cw_000924	10	0
en_cw_000925	10	0
en_cw_000926	10	1
en_cw_000927	10	0
en_cw_000928	10	1
en_cw_000929	10	0
en_cw_000930	10	1
en_cw_000931	10	0
en_cw_000932	10	0
en_cw_000933	10	1
en_cw_000934	10	0
en_cw_000935	10	2
en_cw_000936	10	1
en_cw_000937	10	2
en_cw_000938	10	0
en_cw_000939	10	1
en_cw_000940	10	1
en_cw_000941	10	1
en_cw_000942	10	2
en_cw_000943	10	2
en_cw_000944	10	1
en_cw_000945	10	1
en_cw_000946	10	0
en_cw_000947	10	0
en_cw_000948	10	2
en_cw_000949	10	1
en_cw_000950	10	2
en_cw_000951	10	1
en_cw_000952	10	0
en_cw_000953	10	0
en_cw_000954	10	1
en_cw_000955	10	1
en_cw_000956	10	1
en_cw_000957	10	1
en_cw_000958	10	1
en_cw_000959	10	2
en_cw_000960	10	0
en_cw_000961	10	0
en_cw_000962	10	1
en_cw_000963	10	2
en_cw_000964	10	2
en_cw_000965	10	2
en_cw_000966	10	1
en_cw_000968	10	1
en_cw_000969	10	0
en_cw_000970	10	0
en_cw_000971	10	0
en_cw_000972	10	0
en_cw_000973	10	0
en_cw_000974	10	1
en_cw_000975	10	1
en_cw_000976	10	2
en_cw_000977	10	1
en_cw_000978	10	1
en_cw_000979	10	0
en_cw_000980	10	0
en_cw_000981	10	1
en_cw_000982	10	0
en_cw_000983	10	0
en_cw_000984	10	1
en_cw_000985	10	0
en_cw_000986	10	0
en_cw_000987	10	0
en_cw_000988	10	0
