id	prompt	score
es_374TNBHA8D86I82QWMLFXYTOEUZYQG	2	2
es_37Q970SNZGLL5I60C13BEBXFOUF1S7	2	1
es_37QW5D2ZRIZ3GIQLBMCQTLKNAK98SY	2	2
es_37TD41K0AJM5SLGYSYSVV7G6245CS7	2	1
es_37TD41K0AJM5SLGYSYSVV7G6SN5CSZ	2	3
es_37U1UTWH9XZRF3Q8WXCL3BFRIO4R8D	2	0
es_37UEWGM5HVL9436NXC36O1SJ2VIR11	2	1
es_37Z929RLGBLME2I9EKNLKHGAH6ITS7	2	0
es_384PI804XUELYTLIGIZB06E5U0M0SN	2	2
es_386CSBG1O1Z4ZOSKQ3QNE79VEAKQ61	2	1
es_386PBUZZXHA5WMREIHCG6PF60NALJ6	2	0
es_38BQUHLA9YD33F0WY650EYBHPAPOMB	2	3
es_38BQUHLA9YD33F0WY650EYBHRI4MO6	2	2
es_38F5OAUN5PPAQV7MQN8LB7HQL3Y7HO	2	0
es_38F5OAUN5PPAQV7MQN8LB7HQNJSH7Q	2	2
es_38F5OAUN5PPAQV7MQN8LB7HQSA5H7Q	2	3
es_38JBBYETQQN1NYY1YO28NS03ZG84E0	2	0
es_38JBBYETQQN1NYY1YO28NS03ZSI4EY	2	0
es_38SKSKU7R3A91B780ZRGUO06EX6LIK	2	0
es_38SKSKU7R3A91B780ZRGUO06FLWLIN	2	0
es_3907X2AHF2IVHB843OZVOP29UAVP2U	2	0
es_39GAF6DQWTD1XAN46W8GPYHMQI6V1A	2	2
es_39GXDJN2OVRJ8A7P5HHV484U175V8M	2	2
es_39JEC7537WELKDX2MTX06U0D0B2VC3	2	0
es_39K0FND3AJSE1B6VON0ID3RC0SYMAL	2	2
es_39K0FND3AJSE1B6VON0ID3RC1DAAMS	2	3
es_39L1G8WVWS4HL1LLMM2A63P368S13P	2	1
es_39L1G8WVWS4HL1LLMM2A63P3W8B13Y	2	3
es_39N5ACM9HG06HVT3OXEAYCAN25K9P1	2	2
es_39N5ACM9HG06HVT3OXEAYCAN2SXP94	2	2
es_39PAAFCODOD26UZD8FSQV40HF96VT5	2	3
es_39RP059MEJ6JKLBNU10E8EBIKU1BMT	2	2
es_39RP059MEJ6JKLBNU10E8EBIPYCMBS	2	3
es_39ZSFO5CAA98FCE8RV4HXCBP52DUJN	2	2
es_39ZSFO5CAA98FCE8RV4HXCBPA0RUJ2	2	0
es_3A0EX8ZRNA1JE201D4OP29YPULRBYU	2	0
es_3A7Y0R2P2Q10WG83W0F4HJAT6N3XJ4	2	2
es_3A9AA95ATYZNG8RRL71TMW5LGJZ5PO	2	2
es_3AAPLD8UCEUXOT4T3QBMG398F77HTB	2	1
es_3AQF3RZ55AV78Z2BCNFT285HCA76FS	2	1
es_3ATTHHXXWC1415OXEIU45IVTL7TXIX	2	3
es_3AUQQEL7U761QL2MAD4GBTYCNLM0VQ	2	1
es_3AUQQEL7U761QL2MAD4GBTYCSHLV0H	2	2
es_3AZHRG4CU6XHEC03Q3YASY6TV8L301	2	2
es_3B2X28YI3YSHVIQV7LTXJIEW0WT6BV	2	0
es_3B3WTRP3DDFAPOSXMZ3Y2Z2UP8692G	2	3
es_3B3WTRP3DDFAPOSXMZ3Y2Z2URHJ92D	2	2
es_3B837J3LDQ99YN5HAVIQK2FSSMKSRT	2	2
es_3BDCF01OGZ7VRBMD4HDJGCUU768LYD	2	1
es_3BEFOD78W86ZZMQEFMQR005C8H6M4C	2	1
es_3BEFOD78W86ZZMQEFMQR005C8HNM4T	2	2
es_3C2NJ6JBKCUVEQWRN9M3K0XET3CN2T	2	2
es_3C8HJ7UOP97F2JE30FGHUWIL9CMZME	2	2
es_3CCZ6YKWR9W2OLBK4I5W06568EF59M	2	3
es_3CN4LGXD5Z1ZT3FSYPE2UVSJHT8Y46	2	1
es_3COPXFW7XDPQYRCUSU5ZOLO3BB9KP5	2	1
es_3CP1TO84PVERO1QLJ9QHQJXSB8B256	2	0
es_3CTOC39K3936H12CENB6NKX52WS7JP	2	2
es_3D3VGR7TA2S5E6K2KGHPCU7G0AXR3K	2	1
es_3D4CH1LGEC604I04LEON43WV7ET9GZ	2	0
es_3DBQWDE4Y8BNDNFE5SO1I70QJVZN5W	2	0
es_3DQQ64TANIYHTR6BH8O2CWIY63RWP0	2	3
es_3DUZQ9U6SO11RUMYJFN0LZ4VDQJVS7	2	2
es_3DY4FPOOA31PQFML4QNVVPZZRR4VRT	2	2
es_3E1QT0TDFRMEM4NP6AICPJE0UT08I6	2	2
es_3E47SOBEYS9GY7D2NMYHR5AJJLDCI9	2	2
es_3E4GGUZ1TA4U6KBOQWUNS8GAZ6MK2W	2	0
es_3EA3QWIZ4K8XKOFD98T7GFANCHBTIW	2	1
es_3EICBYG6469CTIX854JH36PJW3WCJL	2	0
es_3EJJQNKU9TIK8ER1Z16RGO8QJC3RH9	2	0
es_3EO896NRAY8TFZZJRQE7SGPNK47JTG	2	1
es_3ERET4BTVOM564WNB5922VOOBWCK9E	2	0
es_3F0BG9B9MR0WCQXB0NC9X7CT8ZP7YY	2	1
es_3F6HPJW4JFDL1K55FADQGJA5M772WA	2	2
es_3F6KKYWMNDEIH0U7KY6KGJOIZ1LDNZ	2	0
es_3FFJ6VRIL31W4FIMB65XW48IA390IB	2	2
es_3FK0YFF9P1THJM32DAS5WMO2HTOVVQ	2	2
es_3FQ5JJ512N1QV60HCFS7KWJ8ERDNKA	2	3
es_3FTF2T8WLTVW14Q40JS5Q6IJV4EW9E	2	2
es_3G0WWMR1UXXC69YCPKC4GIVH9DANQZ	2	3
es_3G2UL9A02FRUT6N5U4HHEGS0ECY67E	2	0
es_3G5F9DBFORAC1L8I8LB1HLXTBYYVHR	2	2
es_3GDTJDAPVWO0INDGRPG4HCLHAMEM8X	2	1
es_3GFK2QRXXBUD0HOSXTFOEQDHHMY5WZ	2	3
es_3GNA64GUZGH8GKS6LKGIM1VVPMI5QU	2	2
es_3GNCZX450K0KME38G3SAU7L76KFAPM	2	2
es_3GU1KF0O4KEP5O80MHS6PI5DOHIBPU	2	0
es_3GU1KF0O4KEP5O80MHS6PI5DSSOPB4	2	3
es_3HFNH7HEMJR6WHHQ2GZ9QYMK8PCGQK	2	1
es_3HWRJOOET7FKPJ0COPYQLVG9DZGSE6	2	2
es_3HWRJOOET7FKPJ0COPYQLVG9M1OESD	2	2
es_3I02618YA2J41NH6M891U8X1C22PU1	2	2
es_3I3WADAZ9SH5V8FQ67OEXW0VB2BO5F	2	0
es_3IJXV6UZ1ZWK492L5JOCG095JOFRIX	2	0
es_3IX2EGZR7DWGZKMRN19CS1O51C9JRT	2	3
es_3J4Q2Z4UT0G2T37QHL3RC1887P1QWL	2	2
es_3JJVG1YBEDALCEQH22JSRC0W1TDB5W	2	3
es_3JV9LGBJWVR3B54AN3751TRKU81GOO	2	2
es_3JZQSN0I3SN95SRHO0OFEZI66IIGF0	2	1
es_3K3R2QNK8DGJ901Z5JD48IXM8T19UY	2	1
es_3K3R2QNK8DGJ901Z5JD48IXM8U6U9Q	2	3
es_3K4J6M3CXG6E91A9DK2N0Y7F4DYGAX	2	1
es_3KB8R4ZV1GKJSBF1JY2JV9RLPQKGBM	2	0
es_3KXIR214I6T9SIML5477LRRE448246	2	0
es_3KXIR214I6T9SIML5477LRREBAI24Z	2	0
es_3LEP4MGT3IDGGR5AH81BPOOO9V7DB3	2	1
es_3LEP4MGT3IDGGR5AH81BPOOOC7OBD9	2	3
es_3LO69W1SU5QV5K1DABRD9CNQ2EZGLZ	2	0
es_3LO69W1SU5QV5K1DABRD9CNQZFNGLM	2	0
es_3LQ8PUHQFN57FFOI9ECI2W7Z6U0HID	2	2
es_3LQ8PUHQFN57FFOI9ECI2W7ZXEOIHX	2	0
es_3M23Y66PO4KGC47XI7FS97OWWY4S6R	2	2
es_3MH9DQ757YPYOAO7JPJE0ZJ9CABUGX	2	0
es_3MX2NQ3YCB7SPHTI7YBAG9ROFJ8X53	2	2
es_3MX2NQ3YCB7SPHTI7YBAG9ROJ4L5XY	2	1
es_3N1FSUEFL7DWVSK12TROHAIIZA24DE	2	3
es_3N1FSUEFL7DWVSK12TROHAIIZG5D42	2	2
es_3NKQQ8O390IVCQEGHZI6UEGC349DUW	2	1
es_3NPFYT4IZEHQ5EI2OUU1K6ID8Y4XGI	2	0
es_3NPI0JQDAQIP1A2HM3JRPCBZTL6TPJ	2	2
es_3NXNZ5RS1CAHBPP3SBKTYQJ280D97D	2	0
es_3NXNZ5RS1CAHBPP3SBKTYQJ2ZP3978	2	3
es_3O7L7BFSHG2VV5XGJD4CHTAM5KZIES	2	3
es_3O7L7BFSHG2VV5XGJD4CHTAMDFLEI8	2	2
es_3OCHAWUVGQXV70ELELFGIYA6EICKX4	2	3
es_3OLF68YTNBE8V1EE20W5ID733SPFAC	2	3
es_3OS46CRSLHCW4WO1C2KXKU83WBXV6H	2	2
es_3OS4RQUCRBSDEBJ68EW1DOR9NIFBFQ	2	3
es_3OS4RQUCRBSDEBJ68EW1DOR9UMKFBE	2	2
es_3OSWBBLG1GANTU8BM4TTELFGSG7XD8	2	0
es_3OSWBBLG1GANTU8BM4TTELFGUK9XDK	2	2
es_3OSWBBLG1GANTU8BM4TTELFGUYCDXV	2	1
es_3OUYGIZWR9BOL15QO1VH519UWA4P0Y	2	1
es_3OUYGIZWR9BOL15QO1VH519UWCXP0V	2	2
es_3P4RDNWND7J36LJ8XEF3E9NE951IJ8	2	1
es_3P529IW9K0YPRK5IZRLVRRNE1XHFLD	2	0
es_3P529IW9K0YPRK5IZRLVRRNE2NWLFF	2	0
es_3PH3VY7DJNAB7V8H4HM43UKCIM5ZW1	2	1
es_3PIWWX1FJLJZ1W3EFW03QA2EMKBJJ6	2	0
es_3PIWWX1FJLJZ1W3EFW03QA2EWL3JJA	2	1
es_3PJ71Z61R6F303A13V3KXGSP3FW91Z	2	0
es_3PPTZCWALSX6NYCVS8NYB52QJDKQZT	2	2
es_3PPTZCWALSX6NYCVS8NYB52QKCGQZO	2	3
es_3PXX5PX6LZBIIK2YXYA9ZNGIRJHABQ	2	1
es_3PZDLQMM0VYCNMZ0YJDP4P32US72CL	2	0
es_3Q5C1WP23OEKZG8P05Q3L0NNB5Y51R	2	0
es_3Q5C1WP23OEKZG8P05Q3L0NNH4315W	2	3
es_3Q5ZZ9ZEVQS2AGSAZQZI0AAVOJT85I	2	2
es_3QAPZX2QN6QSTU4KM3K59O11MKU029	2	2
es_3QAPZX2QN6QSTU4KM3K59O11Q78021	2	0
es_3QAVNHZ3EOHUVTOAOBZ3DQCN1Q8LAP	2	3
es_3QAVNHZ3EOHUVTOAOBZ3DQCN1QCLAT	2	3
es_3QEMNNSB2ZCTEF2K4RPVKM2SQ6JD7M	2	1
es_3QEMNNSB2ZCTEF2K4RPVKM2SQ717D0	2	1
es_3QEMNNSB2ZCTEF2K4RPVKM2SV5ED7K	2	3
es_3QFUFYSY90STTCYXTZME5AL3JLQF4C	2	1
es_3QUO65DNQW1MGN5578WM58SB2VYUOD	2	2
es_3QXNC7EIPK83TEPJ7CZKJB9F2SW097	2	3
es_3R2UR8A0ICTEXRZ0CD79PFRFZFWXOW	2	0
es_3R6BYFZZP9PKREM7DAOJ2LI1CBJXFN	2	1
es_3R6P78PK7MOJOX9IJKT4V3X7X43TGO	2	1
es_3R8YZBNQ9JVN3O6P9DVFKL9RBUAQ7Q	2	1
es_3R9WASFE21T9W9MMESC4Z6YCNMKZFE	2	0
es_3RANCT1ZVHU2XTGW33R0ZOSC2NKUB3	2	1
es_3RJSC4XJ127KSRN74MM37V4DC2U50A	2	0
es_3RRCEFRB7OP3GVMHOX0IMKUIWOL4B0	2	3
es_3RSDURM96CZHL5CLNVQF3H4AXHWYE7	2	2
es_3RWE2M8QWJNOIGTD8MIP1C4Z0SU0N2	2	3
es_3RWE2M8QWJNOIGTD8MIP1C4Z1XHN0N	2	3
es_3S06PH7KSTHF3TNIFB8MJCBFXHW1DU	2	2
es_3S4AW7T80DVFT48TFAPC0NQN8C2L4V	2	1
es_3S96KQ6I9OHGCDZRHUSWPIUAKY5TD4	2	3
es_3SEPORI8WPCE0I5E3CQCL5NLFVXAZ5	2	0
es_3SEPORI8WPCE0I5E3CQCL5NLIVWZAW	2	3
es_3SEPORI8WPCE0I5E3CQCL5NLNXUAZE	2	0
es_3SKRO2GZ734NHZTS7SU9NP659011KR	2	0
es_3SPJ033423GPWLYD1W160XH2ZRAJYW	2	1
es_3SUWZRL0M0QF2L2FHCVNKQKHV6T6E0	2	1
es_3TAYZSBPLNLSU3OWV53PJU7KLYFS22	2	3
es_3TMSXRD2X8DECZN9W6DCB000ZCS1WI	2	3
es_3TPZPLC3M2PK2T4N7OD07Z71634P3E	2	3
es_3TS1AR6UQSRQCZGGVXKL8M5DCFZ7FT	2	3
es_3TXD01ZLD6UICUVNOOHDRAM6P40U49	2	1
es_3TXD01ZLD6UICUVNOOHDRAM6U9U4US	2	1
es_3TXWC2NHN133UN9VGEI4THFYQZZS9T	2	1
es_3U5NZHP4LTFZW1BMM922BT8BI1TPH7	2	1
es_3UN61F00HY28SL76YZ5IRR50FNZR5K	2	1
es_3UXUOQ9OKGAVG8Z8KHYTULUMDM7A7C	2	0
es_3UXUOQ9OKGAVG8Z8KHYTULUMGP7A7L	2	0
es_3VA45EW49P067QE75KM2U6NERG5O1C	2	0
es_3VA45EW49P067QE75KM2U6NEZ7TO1Q	2	2
es_3VBEN272MMCI9XW3UKOELY1LUFBSG7	2	1
es_3VFJCI1K41C68IWQFVO9VOWP49NRG1	2	1
es_3VFJCI1K41C68IWQFVO9VOWP5C9RGU	2	3
es_3VFJCI1K41C68IWQFVO9VOWPCX0GRN	2	1
es_3VNXK88KKEVJMFQZA9N944Z5WXXV90	2	3
es_3VP0C6EFSI9DE9USYAJ6XYPQ8876MG	2	3
es_3VP0C6EFSI9DE9USYAJ6XYPQ8XB6MY	2	0
es_3W2LOLRXLDSBA4S95M9OTGOIEJNRKC	2	1
es_3W92K5RLWWU0LSON7JASSOU323U5VV	2	2
es_3W92K5RLWWU0LSON7JASSOU366EV5F	2	3
es_3WI0P0II6353WYMZD5N1P3TSUJWDR9	2	3
es_3WLEIWSYHQU34UAGKBRQFG0I7O0H25	2	3
es_3WS1NTTKE0PCUOGWAYZCT7VQU81F0D	2	0
es_3WSELTNVR5FIE6WFXK1UZHM4V85TAL	2	3
es_3WT783CTPDU6BZZWHC605I66Y74CB9	2	2
es_3WZ36BJEV5TNXG173Y1QUS6ACIBTBK	2	1
es_3X0H8UUIT31E6JM39PSW71N9VMMWS4	2	0
es_3X66WABAJYVEPGBO45NDDQT9YY6G3R	2	2
es_3X73LLYYQ3RZTGZ96UPA743GIEQHNL	2	2
es_3X73LLYYQ3RZTGZ96UPA743GQ6QHND	2	3
es_3X87C8JFV8O9MMQHXGTQFC5N0M9SQV	2	2
es_3X87C8JFV8O9MMQHXGTQFC5N3GMQSX	2	3
es_3XIQGXAUMEL7CL71VRQ7ET5K9OA7X0	2	2
es_3XLBSAQ9Z6PWHG7GW9ESBELVEQNZ75	2	2
es_3Y4W8Q93L1XVP53GMPSBQ0IVEYSDV2	2	1
es_3Y4W8Q93L1XVP53GMPSBQ0IVGGADVM	2	0
es_3YDGXNSEO17KEXOALLG8VI4HTUW48Q	2	0
es_3YDTZAI2WZT23X4PM07TG8H9DGK14F	2	2
es_3YDTZAI2WZT23X4PM07TG8H9JO614N	2	0
es_3YHH42UU5DSYUGQSW92AOK0AW930LY	2	0
es_3YMTUJH0DUT3CHGYOJR3ME04AR14T6	2	1
es_3YOH7BII0BK33B9QE6EYUDDLY0SKVB	2	3
es_3YZ8UPK3VVZL7Y82H3NVA8YUDG6CUN	2	3
es_3Z4AIRP3C8QT1ZSZ6B9YDJE78VN1XY	2	0
es_3Z4XG4ZF4A4BCZCK5WIDST1FHCRX8T	2	0
es_3Z4XG4ZF4A4BCZCK5WIDST1FIH2X8F	2	1
es_3Z7EFSHGNBRDO22XM8YIUFXY727CX7	2	2
es_3Z7ISHFUH280HUCZ6E6YPEHQSBL8ZY	2	1
es_3Z9WI9EOZ11YLAE69HXUFCMCXHLKHO	2	0
es_3ZAK8W07I6R1D6DM5NUBF7WTDF2U0Q	2	2
es_3ZAZR5XV03V2TX2CNQM3R0D9ICYZC7	2	1
es_3ZDAD0O1T3QUAJ488UT8JPX24A3XTO	2	1
es_3ZGVPD4G6VUJFE4N9CHTGADDBBETZV	2	1
es_3ZR9AIQJUDM2W8J7QH3T23YZ5I704P	2	0
es_3ZSY5X72NZOU0VDO3E1H0X5RW5IORA	2	2
es_3ZV9H2YQQFKAM21OJARVZTFXZ1QW31	2	3
es_3ZWFC4W1UWK0UI0V4BIRD3WD5OARFF	2	0
