,ItemId,PromptId,Score1,AnswerText
1034,1_1035,1,0,"In order for me to replicate this experiment, I would need a mass scale, vinegar, containers, stickers for labeling.A watch or timer and paper for it to dry after rinsing it. I would also need samples of marble,limestones,wood and plastic."
1929,1_1930,1,0,"The additional information you would need to know is the shape, size, and liquid."
1017,1_1018,1,0,"The additional information you need in order to replicate the experiment would be the time the example was started,the difference in mass from all four samples and determining which sample had more mass,which sample had the least. An explanation of why the amount of mass was that amount"
1466,1_1467,1,0,Say what kinds of materials there using. Why there doing are experiment.
1872,1_1873,1,0,"In order to replicate the experiment , in the procedure it should say to write down or mark a chart saying the starting mass and ending mass and start the experiment. You need to write down this information because it helps to find out the mass of the different samples."
579,1_580,1,0,"This procedure of acid rain tells about the starting mass in grams.They gave foour different samples but they didn't include a explanation way they were putting acid rain on the samples.The purpose of this experiment is to show the starting mass, ending mass, and the difference in mass i grams and it was compared to the different samples."
250,1_251,1,0,You would need to put the objects needed to sample this experiment. Also you need a hypothesis and a conclusion.
1427,1_1428,1,0,"The three things that need to be added to replicate this experiment is to place marble, limestone, wood, and plastic each in a different cup filled with vinegar. At the beginning you need to determine the mass of a piece of limestone, marble, wood, and plastic. At the end after you determine the mass calculate the difference in mass by subtracting the first mass of limestone, marble, wood and plastic by by the ending mass of each."
799,1_800,1,0,You would need to give information on what the experiment is about.
1904,1_1905,1,0,"In order to replicate the experiment, I need wood, plastic, limestone, marble and vinegar. Also, I would need water to rinse the samples off with after the 24 hour soak."
597,1_598,1,0,You wouldn't need any information. They provide you with all the information you need. They tell the procedure and they give you the data and they make a chart.
450,1_451,1,0,One thing they should do is explain why they are testing viniger. Also they should have a hypothisis.
1077,1_1078,1,0,You will need to repeat this information an over again to see how your score comes out to be and if your not satisfied then you can do it over again to see if it's right.
1787,1_1788,1,0,"In order to replicate the experiment, what will be needed is the depended, independent and the control, which are vinegar, the container and the timing to each sample."
456,1_457,1,0,After reading this group's procedure I think they should have used more than four samples so they coold find out different sources from other types of stone. Also I think they should have one more trials.
1139,1_1140,1,0,I would need to know why wood did not change?Why limestone it bigger and why plastic is small number
1357,1_1358,1,0,"After reading the groups procedure the additional information you need is the dependent and independent variable, central and costenit,hypothesis, and problem statement."
1197,1_1198,1,0,"The procedure that is determine the mass of four different samples, pour vinegar in each of four separate, but idential containers. After of one day remove and allow the samples for 30 minutes."
548,1_549,1,0,One thing they could have that they don't is a control of this procedure.The next thing they could have changed that they could have said how to get or determine the mas of each of the building material.The final thing is that I think with starting and ending mass they should have multipletllals.
1531,1_1532,1,0,"Two samples of each material must be collected make two charts, one for your first trial and one for the second. Calculate the averages from your two trials."
1383,1_1384,1,0,"Additional information that should be added and to be started with is a breif introduction of the experiment and the purpose of it. What kinds of mass, should be added in so that can cause confusion. The way I know , what were tha masses was the students data that was recorded. The procedure should also state exactly what neeeds to be recorded like starting and ending mass and the difference in mass."
2187,1_2188,1,0,"I will need a balance to weight the mass of four different samples.Replace vinegar for lemon and put in each four edentically.After 24 hours, i will use water to rinse each sample. After i will use the balance to check if there is any change in the mass of each."
1781,1_1782,1,0,"Determine the mass of four different samples. Place a sample of one material into one container and label. Repeat with remaining samples, placing a single sample into a single container. Determine the mass of each sample. Allow the samples to sit and dry for 30 minutes."
1832,1_1833,1,0,"In this table it's says that first when starting mass that time marble was 9.8 then it's decrease it would 9.4. So it's decrease -0.4. In limestone the mass is decreas too. First, starting mass is 10.4 and then ending mass is 9.1. It's difference beetween -1.3. In wood no change. In starting mass it was 11.2 and ending mass it would 11.2 too. So it's in no change. In plastic starting mass is 7.2 and ending mass is 7.1. It is decreases. It's in difference beetween -0.1. I think wood is not heavy then other that's why it's in no change. Then limestone It's in big change to other because it's heavy them other."
373,1_374,1,0,"In order for you to replicate the experiment, you would have to change the time usage to see if there would be a different outcome. Also in step 2 where it says to pour vinegar in each of the four containers, change how they are using vinegar and substitute it for another liquid to see if these would effect anything. Lastly, I would suggest to use another sample or as many as possible to get the most accurate answer."
742,1_743,1,0,"I will need to add the vinegar in each of four separate and 24. 24 hours, I remove the samples from the containers and rinse each sample with distilled water and after I determine the mass of each sample."
1574,1_1575,1,0,"Additional information I would need to replicate this expiriment is how to determine the mass of each sample, also to take the masses of the samples before putting them in the vinegar & to compare the masses of before vinegar &after."
1051,1_1052,1,0,"In order to replicate the experiment you would need to know what the the types of materials where. Also how much of each material would you need in order to be able to do the experiment, then it says you measure the mass of each substances. You would need to know if they found the mass in the cups or not. That could affect the out come if you don't know."
552,1_553,1,0,To replicate the experiment I would need to know what the students goal was. I always label how much of an amount to put into a container. In their procedure its that the students did not do this.
1342,1_1343,1,0,"You will need to pour vinegar in four new separate, but idantical, containers. Then you will need to get four new samples. And determine the mass for four different samples."
229,1_230,1,0,"The students still need to make a hypothesis, a graph and find the difference in mass."
77,1_78,1,0,"Additional pieces of information that shuld be included in the procedure would be, with with what would you be using to determine the mass such as a scale, have the controlled variable evident in the procedure, one last thing that should be to move a table of the starting mass, the endingmass, and the difference in mass using grams."
1551,1_1552,1,0,The way you would replicate the experiment is by repeating the procedure but just use a different sample ingredent.
1568,1_1569,1,0,They didn't come up with the independent &  dependent variable ^p - Make up a question ^p - Create a hypothesis
56,1_57,1,0,To repeat this experiment you would need to get the average that was used in the last procedure and let it sit for twenty eight hours instead of twenty four then rinse and record the changes in mass.
295,1_296,1,0,"You will need more mass and you have to dry it for 30 minutes. After 24 hours, remove the samples from the containers and note each sample with distilled water. You will probably need more of a little bit of everything."
999,1_1000,1,0,"Additional information you wold need for this experiment is how much water was in each cup, you should also know if all the materials are close in size."
352,1_353,1,0,To replicate their experiment I would need to have take their their procedure and use them. I would also need their samples from their procedure and then be capable to copy their experiment. All these need are the true basic's.
1280,1_1281,1,0,I would add let all the samples sit in the vinegar to soak. Make sure they are dry before making on. Don't let any types get mixed up.
899,1_900,1,0,"The additional information I would need in order to replicate this experiment is determining the mass of force different samples, make sure you let  it sit for a white and make sure pour pour vinegar in each of four separate but identical containers."
330,1_331,1,0,"I think from reading the procedure they should've added information describing the look before and after (see if there were any physical changes). If something was to change, then the group should've got it down so we know the features of the items."
48,1_49,1,0,"They should take more notes, that way, in case they mess up, they can have a the information how to redo it."
1752,1_1753,1,0,"The I.V.,D.V.,control variables, and constant variables must be included in the procedure."
1201,1_1202,1,0,"You will need to do the same steps over. But you need to be safe with gougles, apnn, maybe gougles."
669,1_670,1,0,I would write what
1363,1_1364,1,0,You would to add the labels again. Then you would have to record your results yet again and then you would check you work.
910,1_911,1,0,What is the independent variable and what the devendent variable also don't ^p forget about the control.
1514,1_1515,1,0,"The information that you will need is the measurement, hypothesis conclusion because you want neccessarily find out what will happen next without these three things. These are the main things you need to replicate the experiment."
287,1_288,1,0,Some information I would need to know is how would the water be if
612,1_613,1,0,"You will need to know which rock had the most mass, which one had the least and which one was the same."
1792,1_1793,1,0,"A group os student idid a science project called acid pain had to determine four different samples. The put the four different samples which is marble, limestone, wood and plastic in four different cups filler with vinegar and afther 24 hours rinse the examples and dry them for 30 minutes and see what is the mass afther every sample loss mass expect for wood. I had the same mass afther it was measured."
1089,1_1090,1,0,The information that you will need for the experiment is the results of the whole information following the dependent varable and indepennet varable.
1537,1_1538,1,0,You need to determine what will happen after the the investigation how will it happen need berck down the steps.
1330,1_1331,1,0,"In order to replicate the experiment, you need the starting mass, the ending mass and the difference in mass. For example, the marble starting mass is ""9.8"" the ending mass is ""9.4"" and the difference in mass is ""0.4."" Now for the limestone, the data the group of students got was ""10.4"" for starting mass,""9.1"" ending mass, ""-1.3"" difference mass now for the wood students got ""11.2"". Starting mass ""11.2"" ending mass and 0.0 for difference mass."
1220,1_1221,1,0,"The additional information you would need is the procedure.You would need the marble, limestone, wood and plastic, you also need the starting, ending and difference in mass."
625,1_626,1,0,I would need to know what the purpose of me doing the experiment would be and what exactly was I trying to find in order to replicate the experiment.
838,1_839,1,0,Before weighing starting mass weigh each container alone then with the samples.
723,1_724,1,0,They also should watch how all the samples change and take notes. See if any of them dry slower then others or faster and why might they. Then see how it changes during the day.
801,1_802,1,0,"This is a clear investigation of the Acid rain , they clear show a good procedure on the sample and the starting mass and the ending mass and the differece in mass."
91,1_92,1,0,In order for I for  replicate this expirement I woukd need to know what are the reaserching with this expirement what kind of result are  being booked at and the mass of each sample at the end of expirment  theie results.
291,1_292,1,0,in order to complete the experiment you would need to know each temp. by hour bic it's recorded after a 24 har period. You would also need to know the mass before it was left to ary for 30 mins.
1971,1_1972,1,0,The mass is ending 9.4 and of the wood is 11.2 in who the two are difference at the mass and at wood because have different peso.
367,1_368,1,0,Additional information would be doing the experiment 3 times before putting the data down.
2225,1_2226,1,0,"If I wanted to make the same kind of experiment, I would pour vinegar in each of the 4 separate but identical containers. Then I would wait 24 hours then rinse each sample with distilled water. Finally, allow all the samples to sit and dry for 30 min."
896,1_897,1,0,This table is not so clear it only has the dependent variables. It's still missing the control group. The indepent variable is the change in mass. The purpose of this experiment was to see the different mass for four different samples.
1912,1_1913,1,0,Some additional information you would need in order to replicate the experiment is steps 1-6 because there importan to make the table acecit. You woud also need to make other table to show you resits and other infomation.
1027,1_1028,1,0,"One piece of information I would want to know is how big each piece of rock, plastics wood."
483,1_484,1,0,"Pour vinegar in each of four separate, but identical containers. ^p After 24 hours, remove the samples from the containers and rinse each sample with distilled water. ^p Placing a single sample of one material into one container and label. Repeat with remaining samples placing a hours remove the samples from placing a singl."
2202,1_2203,1,0,"This procedure can be improved. You must keep everything constant, including the amount of starting mass which was not done in this experiment. Multiple trials would prevent many errors from being recorded because there would be materials to keep the numbers in the appropriate range. A control should also be added such as not pouring anything on one of each sample. The corrections will make the lab much more accurate."
1825,1_1826,1,0,"The additional information is how are we suppose  to measure the mass of the object, they need a indenpent varible and I  need to then the control."
1194,1_1195,1,0,The reason the procedure is bad because they did not finish.
166,1_167,1,0,"In order to deplicate this experiment, you would need to state exectly how much of a certain chemicals you need to pour. In most cases, it is imperative that you get the right amount of a substance or your results may be difficient."
260,1_261,1,0,"You would need to add observations, you would also need to add the time on the table."
469,1_470,1,0,"Well you would need samples from the containers and rinse each sample with distilled water. Three pieces of information, limestone, plastic, marble."
791,1_792,1,0,"After reading their procedure, I don't even know what they are trying to do. If it was my procedure, I would try and make it more clear so that the person reading it knows what going on. I would add how many times to measure the mass and when to or now as well."
430,1_431,1,0,In addition to this experiment the group should include what they would use to find the mass of these rock samples.
428,1_429,1,0,You should in all procedures out in an actually experiments.
1743,1_1744,1,0,The additional information you will need is at the end say to record what you have found out. Also I would say has with distilled water to use to use plan's ruin anything.
47,1_48,1,0,"There could be more than 1 test for each sample. There could also have a constant added to the expariement. Also, there are to softy instanchings in the experiment like put on goggles before eyes where gloves when touching the vinegar"
2048,1_2049,1,0,"A proceder that I would put in that after they all dryed, then I out them on a balance beam scale and then add 4 different mass from starting mass."
31,1_32,1,0,You will need a timer to determine the time that the vinegar dryed up.
83,1_84,1,0,You got to put more Vinegar in wood so it make no different in mass in plastic out a little not more Vinegar so it could do more reaction.
1117,1_1118,1,0,Step 1 should be to gather each materials. ^p You need to know what materials to use. ^p Step 7 should tell you how to do the graph.
1361,1_1362,1,0,"I would need to determine the mass of four different samples, then I would sample the marble of the starting mass, then I would make sure that I have labeled of all the samples of starting mass, ending mass and difference on mass. After 24 hours remove the samples from the containers and allow it to dry."
741,1_742,1,0,"For the information you would need all three pieces to describe the additional information, which is starting mass, ending mass, and the difference in mass. The items are marble, limestone, wood, and plastic. Then write all the numbers down to replicate the experiment."
384,1_385,1,0,More you could repete the expierement just see it.
990,1_991,1,0,If you wanted tor replicate the order then you would have to double everything in the mas trials that were provided for you.
1178,1_1179,1,0,"-Change the amount of havre. ^p -Leave the samples to sit and dry for more or less than 30 minutes. ^p -Pour vinegar in each of for separate, but different containers."
410,1_411,1,0,"The additional info I would need to replicate it is, marble, limestone, wood, plastic, water, container, vinegar, label."
829,1_830,1,1,Some additional information could be the amount of vinegar poured into the containers or they could state what they used to determine the mass of the samples. Also since there is multiple varieties of plastic.they could state what kind of plastic they used.
1903,1_1904,1,1,"To do replication of the experiment you would need measure how much vinegar are dropping.The other stones have already been used and cannot be used again. You also need to have a triple beam balance to be able to see how much each stone eventually weighed.Finally you would need to test them what they need to each sample for a separate 30 minutes, unless they all get different in at the same time."
1953,1_1954,1,1,"In order to replicate it would mean that you would be more detailed and tell if the object is a solid, liquid, or gas its state of form and if it can move or its unmovable and describe the item or what type of item it is"
1295,1_1296,1,1,Additional information that is needed to be able to replicate the experiment would be to know how much vinegar is being poured into the different yet identical containers.
1191,1_1192,1,1,"The group's procedure is not very well done. In order to replicate their experiment the procedure would need more controlled variables. It says ""pour vinegar"" , there is no precise measurement this could lead to varied results. The procedure also lacks multiple trials. The experiment was only completed once. In order to be replicated multiple trials as well as controlled variables are needed."
1900,1_1901,1,1,How much vinigar is in each container? What type of wood? What is the control?
811,1_812,1,1,I would need to know how much vinegar to be able to do this experiment.
359,1_360,1,1,"After reading the group's procedure it states that you first need to determine the mass of the four different samples, then pour vinegar in a container and after 24 hours remove the samples from the containers and rinse each with distilled water. In order to replicate this experiment, I would have to know how much vinegar should be added to each container with the samples."
1419,1_1420,1,1,In their procedures they would also have to include on how to find the difference in mass. They would have to state that you need to subtract the starting mass from the ending mass. In order to replicate this investigation it is necessary to know now much vinegar is needed in each of the containers. We would also need to know what the units are if their grams and mls.
2028,1_2029,1,1,They should have wrote in the 4 different sample telling us what they are. Also they told us to determine the mass but they didn't tell us to fing the difference in mass from the starting mass to the end mass.
2076,1_2077,1,1,"What is the reasoning for doing this experiment?, what kind of container should we use?, What should we use to determine mass before and after."
449,1_450,1,1,"After reading this procedure, I would advise these students to make step 3 easier to understand. In order to replicate this experiment, you would need to label what material is going into the container, what you're labeling it, and what single sample enters the container in the end. Also, to make this experiment more reliable, you would need to add more trials to your procedure. Also, if you were just looking at your procedure and not the table, you would need to identify the four samples in step one."
1729,1_1730,1,1,I would add how much vinegar is being added to the four containers. I would also add more samples to the lab. And I would repeat the lab again to see if I get the same answers.
1645,1_1646,1,1,"In their procedure, the studants weren't very clear on what the samples were. If they didn't have that table, I wouldn't have known what their samples were. They also didn't list all the materials they used for this experiment. So if I tried to repeat it, I could only guess the materials they used. These students also weren't very descriplive in the procedure. The way they worded some of the steps was very confusing. They needed to make it clearer."
1823,1_1824,1,1,To be able to replicate this problem you would have to know how much vinegar is going into each container. Also why they are performing the experiment what the problem is what are the different samples.
2227,1_2228,1,1,"In order to replicate this experiment, the procedure would need to be rewritten with more detail. First, a step to record the mass of 4 samples before placing them in vinegar would need to be added. Next, the procedure does not specify how much vinegar should be in each container. Another step they did not add was to re-label the samples after they are removed from vinegar, in order to tell them a part from each other."
1394,1_1395,1,1,"What I would add in the procedure is that  I what are the materials you need, 2 record your data, 3 what is your conclusion what did you come up with."
489,1_490,1,1,"You would need to know how much vinegar to put into the cups, that way you would get more accurate results."
881,1_882,1,1,"To replicate this experiment, I need to know the exact volume of the vinegar at the begining, and the volume at the end of the experiment."
1784,1_1785,1,1,"In order to replicate this experiment, additional information should be added. For example, the procedure should explain what type of samples to use, include the number of tools that are needed and how much of an object or sample you need. After adding these procedures, a person would be able to repeat this experiment."
1486,1_1487,1,1,They need to measure the amount of vinegar and only put in one container. You need to measure the mass clearly not just estimate. You get the mass before you do anything to it.
2054,1_2055,1,1,"In order to replicate the experiment, you would need to know what materials were being used. In the procedure, the group wasn't clear on what substances they were using. Also, the group needs to tell you to find the difference between the 2 mases. They were not clear on that in the procedure"
426,1_427,1,1,"If there is a control they would need to identify it, they should also tell the type of material, tell the mass' unit of measurement."
1952,1_1953,1,1,"1st you would need to know what is they were trying to figure not ^p ,2nd you need to know what material they are going to use ,3rd i would need  to know what there conclusion is"
1930,1_1931,1,1,To secrefullu replicate the procedure I or anybody else would need the following information. First a statement that will tell me what. I am doing the lala for. Amaterials list will also be needed. Last I would need a better procedure that is
265,1_266,1,1,"The other information I would need to replicate this experiment is, what do we use for the samples? How much each ""samples"" do we use? and how do we determine the mass of each sample?"
1991,1_1992,1,1,"Should try different samples for each container. ^p Another suggestion let it sit and dry for different time. ^p Another, make sure is the same temperature."
1035,1_1036,1,1,The information you need in order to replicate this experiment is how much of each sample you are putting into the containers. Maybe you should also state what the containers you are using look like.
2088,1_2089,1,1,"Additional information needed in order to replicate this experiment is, we would need to know how much vinegar to pour in each container."
2191,1_2192,1,1,"The additional information I will need in order to replicate the experiment is the procedures, so I know what Im doing. The samples, so I know what Im working on. Then starting mass."
1453,1_1454,1,1,How much vinegar do you put in the cups ?
1316,1_1317,1,1,With step number two how much vinegar should you pour? ^p With step number three what sample  goes with what container?
467,1_468,1,1,"To repeat the experiment, you would need to know how much vinegar to put into the containers, you  would used to know the purpose of the experiment and what the difference is mass says about the samples."
345,1_346,1,1,"In order to replicate this experiment more information is needed. For example, there has to be clear statement of problem. This procedure doesn't explain why they were finding out the mass of four different samples. Also there has to be information  on how much vinegar they put in each container that way we can replicate the experiment."
2097,1_2098,1,1,When the tell you to determin the mass of four different samples they should say starting mass. In step two they should say how much vinegar to pour into all containers. The should include determine the ending mass.
2180,1_2181,1,1,"In order to replicate this experiment, you would need to add what the four examples are in the procedures, that way, the experiment know what they're working with. You would also include a control, and independent/dependant variables, also, take observations."
1920,1_1921,1,1,"How much vinegar, what kind of scale."
273,1_274,1,1,"If trying to replicate this experiment, you would need more information. You need to know how much vinegar to poor into the containers. You will also need to know what to label your container. How do you determine the mass of the samples when trying an experiment, you need  to make sure that you have all of the correct  information before starting your project."
1,1_2,1,1,"After reading the expirement, I realized that the additional information you need to replicate the expireiment is one, the amant of vinegar you poured in each container, two, label the containers before you start yar expirement and three, write a conclusion to make sure yar results are accurate."
660,1_661,1,1,"They could have told us the amount of vinigar used, what they used to make the distilled water, and the could have explained how to rinse the material. I we should sook it in the water for a fewseconds or just rinse them."
1836,1_1837,1,1,"To replicate the experiment, additional information would include new loco 10 wait before trying the experiment again.It should are state how much of the samples are bein put into the container and how long the samples should be rinsed for."
294,1_295,1,1,"To replicate this experiment, I would need to know how much vinegar the group poured in each container without knowing the amount of vinegar I would get different results."
1917,1_1918,1,1,"They need to say how much vinegar to put in each container. The also need to say where to put the label on the material itself, on the cup, or on the table in front of the cup. Laslty they need to say how to remove the materials from the containers, do they use their fingers or tongs."
794,1_795,1,1,"In order to replicate this experiment I would need to know what materials I needed, what kind of sample and how much of it."
183,1_184,1,1,"The procedure is not clear, they need to say the sample names because we don't know what it is. Also, they need to say why to measure the mass of the four different samples before putting it in the vinegar. Finally, they should repeat the experiment a several times so to see the difference and maybe they should keep the sample in the container for a longer time to see the results."
315,1_316,1,1,Additional information that would be needed to replicate this experiment is how much vinegar to use and how much of each material to put into the vinegar. Also the experiment  doesn't  say how to remove the materials from the vinegar.
1503,1_1504,1,1,"You need the type of materials needed, the amount of materials in order to mix the samples and have steps in two different steps inorder to understand it."
2105,1_2106,1,1,"To repeat this groops procedure, you would need 3 additional pieces of information. ^p              1. The amount of vinegar to put on the sample. ^p               2. The amount of each sample that you need. ^p                3. The amount of distilled water to rinse each sample."
1969,1_1970,1,1,"Some additional information would be, what samples are going into the cups, also how much of each sample are in a cup and why are they doing this experiment."
418,1_419,1,1,"In order to replicate the group's experiment, there is additional information that would need to be known, such as how much vinegar was poured into the four seperate containers, how much of each sample is used and what the group used in order to determine the mass of each sample."
1824,1_1825,1,1,"There are several pieces of information missing from this procedure.  First, it is important to know in the procedure that the samples are marble, limestone, wood, and plastic. This information is not given until the data table, also, the procedure does not specify how much vinegar should be poured into the containers. Finnally, it is necessary to know how much of each sample material should be added to the containers with vinegar. With this information, replicating the experiment would be much easier."
293,1_294,1,1,"Additials information that would be good to now is, why are the students performing this xpirement? Why arent there cups a for measures for distiled water amounts, or vinegar amounts? You should also know why the starting mass for the materials all arent the same."
66,1_67,1,1,"After reading the group' procedure I did not know how much vinegar they would be pouring into the containers. This group also did not state the starting time at which they added the vinegar. This group also did not state the reason the data, they just said to determine it."
704,1_705,1,1,"To replicate the experiment you would need to find out exactly what samples were tested in this case. The samples are marble, limestone, wood and plastic. You would need to find out when the experiment was being conducted and whose you're testing."
1031,1_1032,1,1,"The people doing the lab need to stay in the procedure what matterials to use first. Also, they need to describe how to do all of these steps better so they make more sense. Also, they need to put at the end to repeat the whole thing 3 more times with the other materials instead of putting that in the middle of the procedure."
542,1_543,1,1,"A couple more things I would write in this experiment would be to make a hypothesis. Also when you are putting the rocks to dry make sure all the rocks are in the same place so they all dry evenly. Lastly, I would also I would compare the weights of all the rocks and see which ones heaviest at the begining and the end."
1868,1_1869,1,1,To repeat this experiment they would need a balence to measure the mass of each building material. You would also need a graduated cylinder to measure out the vinger out. In the experiment it does say the amount of vinger used.
55,1_56,1,1,"The information I would need to replicate the experiment is; the four different samples, the four identical containers, the amount of time to let the samples sit, and the product to rinse the samples with so I could let them sit for more."
433,1_434,1,1,I would write how much vinegar was put into each of the test tubes. Also I would repeat the experiment again to see if the information that I have is accurate and write why these is vinegar being added to each of the four samples.
237,1_238,1,1,"The steps that this procedure is missing would be to list & gather all materials, because you need to know what you are working with, 2nd, say how much vinegar to pour into the containers the other part that this procedure is misssing is how much distilled water do you rinse each sample with. If you don't have this information, it would make the experiment very off with validity's. The containers wouldn't be the same."
1184,1_1185,1,1,"These students should say what the sample's were that they used. For example they could say for step one that you obtained a marble, limestone, piece of wood and a piece of plastic. I would need the four sample's inorder to complete this task. Secondly I would need vinegar in four separate containers. Lastly I need distilled water for the sample's and I would need a weight measure to check the mass of all four or any samples."
549,1_550,1,1,"I would like to know what the experiment is for ? What are the measurements for all this, how much vinegar in each container ?"
1696,1_1697,1,1,"In order to replicate the experiment, you would need to know what the samples you're using are. In step 1, it says to determine the mass of  four different samples. Also, in step 3 it tells you to place each sample in a different container. However,you are never told what the samples are that you are using."
2143,1_2144,1,1,"In order to replicate this experiment, I will need to know more information such as how much vinigar in each of four seprate containers and how long the experiment is, pecific mersurements will help also."
