,ItemId,PromptId,Score1,AnswerText
669,7_17623,7,0,"That she's very busy and always doin something. Like she has to work, but also has a state contest for an essay she really wants to win to go to Sacromento. But then she is on the verge of getting fired because she is taking to many days off for the essay and to watch her little sister. Her mom works late and she misses her dad for being gone for  4 months for work. She just feels exhuasted and cant do anything."
2264,7_19218,7,0,She doesnt want to tell the truth if it is going to hurt someone. Rose's aunt asked her if she felt weighed down by what she was doing to hel the family and Rose said she didnt tell the truth because she knew it would hurt her aut.
1785,7_18739,7,0,Rose thought she is to young to have all the responsability that she has to take care of. and is streed by it all and she still has to wright aflawless three-thousand-wors essay
2393,7_19347,7,0,"It does not seem like Rose gets the big picture of everything. For expamle, when her sister is talking about missing her dad, Rose looks at the money side of things."
1046,7_18000,7,0,"Rose has a positive attitude towards papa being gone. She reminds her sister why he's gone, and points out he will be able to pay for thier college, when he is done working."
749,7_17703,7,0,Rose is somewhat selfish compared to the rest of her family.  They had had to brave coming to America from Cambodia.  Rose had no idea what Cambodia was like and how bad it was there.
378,7_17332,7,0,"One trait that can describe Rose based on her converstations with Anna is that she knows how to push things to the side that she knows upsets her deep down and say what she thinks the true facts are.  One example from the story that shows this is when Anna and Rose are talking about her father being gone and to Anna it seemed like it had been years that he had been gone.  Rose jus responded with a simple answer of, 'It's only been four months.'"
355,7_17309,7,0,"Rose's conversation with Aunt Kolab suggests that Rose is very mature and responsible for her age. Rose's aunt can see how much stress she is under. Rose doesn't say anything though, knowing the family needs money to survive. When Aunt Kolab says something to Rose about being 'weighed down by helping the family,' Rose admits she's under much stress."
22,7_16976,7,0,"I think shes just feelin alot of pressure with all that shes doing. so the trait i think she has is patience. She's always waiting onand helping others. One detail from the story that shows me this is, when it sasys, 'The day, like most of her days, had been to long, too demanding. From school she'd gone straight to the resturaunt to work a four hour shift, then straight home to help aunt kolab prepare a quick supper.'She's always helping others, and i think that means she has patience."
1435,7_18389,7,0,"Anna knows that no matter how stressful everything is on her, she needs to continue to reassure her sister and let her know that everything will be ok.  When Anna asks about their father, Rose says, 'It's only been four months, He had to go.  The job in Los Angeles paid three times what he was making here.'"
506,7_17460,7,0,She in a way feels like she cares about the essay but if she does win than she cant pick up the prize anyway so she feels that there isnt realy a point in trying to win and her schedual is already realy busy as it is.
1302,7_18256,7,0,"One trait that Rose claims is the fact that she does not wish to hurt her family members.  Although she is very stressed out, when her aunt asks, 'Do you feel so weighed down by what you're doing to help this family,' Rose does not answer because she does not want to hurt her aunt's feelings."
2214,7_19168,7,0,Rose want to help as much as she can but feels weighted because she is so young and has so much responsibility. She confesses to this when her aunt calls her out on it.
34,7_16988,7,0,"One trait I can describe Rose as having is, she thinks that she does everything for the family. And that she is sick of doing it. In the story it says, 'Do you feel so weighed down by what your doing to help this family?' 'Rose didnt answer. If she told the truth, she would hurt her aunt.'"
1990,7_18944,7,0,"She is a worried person. She thinks that she does not want to have the responsibility that Paul had and she thinks that if she tells her aunt, her aunt will be upset."
2212,7_19166,7,0,Rose is under stress. Rose kept nodding. Maybe her life would get easier.
1523,7_18477,7,0,She wants to be succesful. She says when she is talking to Anna she says 'Only if you have everything.' And how she says about traveling to Sacramento to recieve a prize.
1271,7_18225,7,0,"She is not rude. When she told her dream, she was not rude about it. She was more respectful."
1777,7_18731,7,0,thinks she knows everything.she ignores anna.
1767,7_18721,7,0,"Rose has a sense of humor. She says, 'Only if you already have everything,' to express this humor although she does not feel like the happiness behind it is real."
1625,7_18579,7,0,She felt 'weighed down' or sad.
1001,7_17955,7,0,"One trait of Rose is she is very faithful. She wants her family to be happy even if she is not. You can tell this when she is talking to Anna, telling her that everything will turn out for the best, it will just take some time."
813,7_17767,7,0,That Rose see it as she the olny one that matter and don't see it from another person point of view. Rose see it as family is way more important than anything. One thing about her is she get angry to fast and don't sit down and think about things.
534,7_17488,7,0,Rose is a realist. This is because after Anna says 'Money isn't everything.' Rose says 'Only if you have everything.'
1388,7_18342,7,0,"Strong, she doesn't complain but she is willing to accept help. When Anna gets made at her papa Rose stands up for him even though shes tired and wants him to come home."
268,7_17222,7,0,"One thing that describes Rose is that she is over worked and tired.  One detail is that most of her days had been too long, too demanding.  From school she had gone stright to the restaurant to work a four-hour shift, than stright home to help Aunt Kolab prepare a quick supper."
2224,7_19178,7,0,"Rose feels like everything that Anna and she does, relates to Paul in some how. In the story it says 'We have our part to do to help Paul finish college. Then he'll get a good job, Anna, he'll pay for you and me to go to college.'"
1499,7_18453,7,0,Rose is brave in the sense that she doesn't want her sister to know how she really feels. Rose tries to be strong when she is talking to her sister and laughed a fake laugh. She didn't want her sister to worry about her so Rose was brave.
1631,7_18585,7,0,mad
1348,7_18302,7,0,Rose seems like a very smart girl and that she is trying to gather information off of what her aunt said.
312,7_17266,7,0,Rose is a stressed out individual. She has many conflicts going on with her family along with school stressors. at one point she says that she must be insane to think she could handle all of her family issues along with her schooling.
1694,7_18648,7,0,Rose is a lonely person.
1590,7_18544,7,0,She is shy because she is affraid to say whats on her mind because she doesnt want to hurt her aunt.
364,7_17318,7,0,"One trait that describes Rose based on her conversations with Anna is pessimistic. She doesn't believe that their life will get better as fast as Anna would like it to. You can see that by Anna saying that money isn't everything and her enthusiasm as she talks about how Paul will graduate college and help pay for their college fees. Rose acts accordingly and compares Anna to her mother, which shows that Anna and her mother are the optimistic characters of the story."
218,7_17172,7,0,"'Only if you already have everything,' Rose said. Rose seems exhausted, as if shes mad that she had to grow up so soon. She doesnt like the fact that she has to have so much responsibility. Her Papa not being there is what makes it worse for her. Even thought she thought it was better off for him to be in Los Angeles."
304,7_17258,7,0,rose aunt and her are  family and they love each other and they are nice  but it seems anna is jleus.
1286,7_18240,7,0,"One trait that describes Rose would be fighter. She fights to keep a job, and go to school. She fights through being tired to help her aunt with her sister. She fights with knowing that her essay, and her dream to winning that award may not come true, becuase she loves her family enough to help out."
1565,7_18519,7,0,"That she is frustrated that everything is going on a once like she said in the story 'The day like most of her days, had been too long, too demanding. From school she had gone straight to the restaurant to work a four hour shift,then  straight home to help aunt Kolab prepare a quick supper. After that is was time to do homework."
1172,7_18126,7,0,"Shy busy is very busy and doesnt use her time wisely, she needs to plan out when she needs to do stuff."
847,7_17801,7,0,She said that she just wonted to be like a fish and beeenin the water all the time. When she was talking to to her Aunt she told her she was just misssing her home country of Combodian.
2386,7_19340,7,0,"I think Rose is overwhelmed, she has to much to deal with, a job, a 3000 word essay, she needs to take a break."
1659,7_18613,7,0,One trait that describes Rose is tired/ exhausted.' I feel asleep working on my essay' Rose said.
2030,7_18984,7,0,'I hate how late she has to work'
780,7_17734,7,0,"One trait that describes Rose is the way she supresses her true feelings.  She knows that Paul getting a good job and paying for both herself and Anna to go to college is basically impossible, but she wants to believe it's true so she doesn't have to worry so much.  One detail to support this would be the when Rose cupped her hands and though about how hard it must be for Paul to have all of that pressure on his shoulders."
2147,7_19101,7,0,One trait that can describe Rose based on her conversation with her Aunt Kolab is that Rose had a nightmare. Rose feels that she is under a lot of pressure and she has a lot of responibilies to take care of since her mom works all night. When she wakes up she does not want to talk to anyone. Her Aunt Kolab finally getes her to talk to her. Rose opens up to her Aunt Kolab telling her how she feels. Her Aunt Kolab tells her its going to be okay.
485,7_17439,7,0,She understands how important school is
658,7_17612,7,0,WorrisomShe worries about how Pauls fate lies in her hands partially.
2118,7_19072,7,0,They have the same ataitod as each other like when the two sisters are fighting in the kitchen.
684,7_17638,7,0,One trait that can describe Rose based on her conversation with Aunt Kolab is that she is nice. One detail from the story that supports my answer is she didn't answer Aunt Kolab question.
2052,7_19006,7,0,Rose doesn't think she is all to great.  In the beginning she was having trouble writing an essay.  She then tells her sister how she fell asleep while writing it and thinks money is everything.  Then later on she tells her Aunt Kolab of her dream and how much pressure is on her.  Rose thinks she is the underdog in the family.
1725,7_18679,7,0,Rose is selfish. In the story when Rose and Anna were talking Rose was saying how there Papa was away in Las Angelas for 4 months but she really didn't care cause the job payed better. Anna got upset and said money wasn't everything to her.
909,7_17863,7,0,Rose doesn't care about much of anything else besides herself. In the story Rose just completely ignores her sister after she comes out and says she had a bad dream.
303,7_17257,7,0,"One trait that Rose used was when they were agrueing, she was talking about how her family is poor and they dont have much money and her sister Anna said 'You sound just like mom.' Rose is like her mom in that way."
649,7_17603,7,0,She doesn't think she can be helped very easily.
5,7_16959,7,0,"Rose is a tired hard working girl. When she talks to her sister she is serious, and when her and her aunt talk her aunt respects her because she has had her days like her before."
1451,7_18405,7,0,"From reading this story, I have come to find that Rose is a self-centered person. When young Anna came into the kitchen and told Rose that she had had a nightmare, Rose quickly changed the subject to herself by saying, 'I fell asleep working on an essay,' without giving a second thought to how her sister might be feeling."
597,7_17551,7,0,"From reading this passage and Rose's conversation with Aunt Kolab, I believe that Rose is very self contained. She seems to keep her thoughts and feelings to herself so she doesn't hurt the thoughts and feelings of another person."
581,7_17535,7,0,"Cambodian tradition and sense or family, she realized,could survive an ocean crossing."
2302,7_19256,7,0,"Rose trusts that her brother will graduate college and pay for Rose and Anna's college. ' We have our part to do to help Paul finish college. Then he'll get a good job, Anna, and he'll pay for you and me to go to college.'"
2251,7_19205,7,0,"Based on the conversation that Rose had with Aunt Kolab, the reader can see that Rose feels overwhelmed by her job. Aunt Kolab asks, 'Do you feel so weighed down by what you're doing to help this family?' Rose doesn't answer because the answer is yes; she does feel weighed down by her job, but she doesn't want to hurt her aunt's feelings."
1984,7_18938,7,0,"In the passage Rose is feeling weighed down by her family because she has to work and go to school just to be able for her family to live a some what normal life. In her conversation with Anna, Anna has a different view of the story because she is younger and doesnt have to work she doesnt see the unjust position that her older sister and he mother are in. She doesnt understand why their father had to leave for a better paying job. Anna has a lot of resentment towards her family but she is continually trying to surpress her feelings. In Anna and Rose's conversation 'Anna glared at Rose. 'Money isn't everything' 'Only if you already have everything,' Rose said. She tried a laugh that sounded fake even to her. ' We have our part to do to help Paul finish college. Then he'll get a good job, Anna, and he'll pay for you and me to go to college.' This reveals that even though Rose loves her family she resents that she has to help send her brother to school, but she is putting on a brave face for her little sister and saying that even though they have to work hard it will all get better soon."
2255,7_19209,7,0,"One trait that describes Rose is smart, because her sister doesn't get that money is accually everything in this world. Rose knows that in order to survive money is needed."
1217,7_18171,7,0,Rose feels over-worked and feels like she has to do everything by herself. She feels like she has no time to do anything. 'When would she squeeze in writing a flawless three-thousand word essay?' (par.3 sent.1)
273,7_17227,7,0,"I think Anna comes off to be this really exciting girl who wants a life but she is too busy taking care of her family that she has no time to stop and think about who she really wants to be.      'From school she'd gone straight to the resturant to work four-hour shift, then straight home to help Aunt Kolab prepare a quick supper, then she would do homework.'"
1938,7_18892,7,0,"Rose is growing up too fast and having to take on responsibilities that she isn't used to.  She has to act like more of an adult than she really is so that her sister doesn't have to worry.  This is obvious when Anna says 'You sound just like Mama.' It shows that even if rose doesn't realize it, she is becoming an adult."
1752,7_18706,7,0,Rose is upset because her mother is always working. She feels that it is her job to watch out for her sister and little brother.
2274,7_19228,7,0,Rose is so exhaulted about writting her essay. She keeps on falling asleep while trying to write it.
161,7_17115,7,0,Rose is concerned and is filled with self conflict. Didn't know wether or not to tell her aunt.
1918,7_18872,7,0,"When Rose was talking to Aunt Kolab, she did not speak. It was almost as if she was scared or afraid to hurt her Aunt's feelings. She did feel almost exactly how her Aunt was suggesting and she was to nervous to tell her. When her Aunt offered to help out more by making some special treats or sewing for ladies, Rose felt as if a heavy weight was taken off of her shoulders and she became less stressed."
1226,7_18180,7,0,"One trait that could describe Rose based on her conversations with her sister and aunt would be Conflicted. 'Do you feel so weighed down by what you're doing to help this family?'Rose didn't answer. If she told the truth, she would hurt her aunt. And probably her aunt would tell her mother."
2112,7_19066,7,0,She listens to other people and what they have to say. When Aunt Kolab is talking to Rose in paragragh 20
959,7_17913,7,0,"Rose is pessimistic, she looks at the upside on uncomfortable situations. When Ana described how she felt lonley for her father and how long it feels that hes been gone, Rose explains that what he is doing is helping the family. She also says that he is only been gone for four months, making the situation realistic."
920,7_17874,7,0,Anna poured two glasses of orange juice and handed one to Rose.
1591,7_18545,7,0,"Stessed- she calls her self insane because she is trying to get done a whole bunch of stuff, including her essay."
736,7_17690,7,0,"It is evident that Rose is stressed based on her conversation with Aunt Kolab, who simply nodded instead of showing a positive attitude when Kolab told her of how normal her feelings are and her hopes."
