,ItemId,PromptId,Score1,AnswerText
445,6_14404,6,0,The cell membrane determines what can enter the cell and what can not. Lysosomes act ike 'janitors' for the cells and remove waste. The cell membrane is made up of proteins and carbohydrates.
1781,6_15740,6,0,"membrane, chloraph, nuecles"
1114,6_15073,6,0,"Controls what goes in and out, allow substances to get in,and removes any thing that's not suppose to be in there."
722,6_14681,6,0,1.) homeostasis-it controls the temperature of the cell to help it survive2.)
1818,6_15777,6,0,They use there tails. Two they float. Three they swim.
2235,6_16194,6,0,They use a tail called a flagellum.
1568,6_15527,6,0,"Osmosis,cell walls,and nucleotides"
844,6_14803,6,0,The cell membrane lets stuff in and out.
469,6_14428,6,0,"There is active transport, passisve  transport, and diffusion."
795,6_14754,6,0,NUCLEUS WHICH GIVES INFORMATION.
840,6_14799,6,0,cytokenisis -when the cytoplasm splits in a cellphotosynthesis- when a plant cell evolves and divides into a cell that is more equiped for the area that its incell reproduction- when the cell makes copies of itself
1319,6_15278,6,0,"The cells need enzymes to live that help them make tissues then make organells like the heart, lungs, and mussels"
4,6_13963,6,0,The membrane recognizes and lets needed protiens go into the cell.Osmosis is a way they keep the liquid in the cell equal to the liquid outside of the cell.Plants use a cell wall to protect the cell and keep out big things and let the little things in.
2376,6_16335,6,0,"Membrane, Membrane Protein, and through endocytosis."
883,6_14842,6,0,The DNA cant leve the nuculeos so it has the RNA come in the nuculeos and git the protean and leves the nucleos to transport the protean.
1698,6_15657,6,0,it controls the movement by
1306,6_15265,6,0,"The three substances that control the movement across the call membrane.The call wall,clorplast,mitochondrion."
1572,6_15531,6,0,"difusion,"
1582,6_15541,6,0,The cells use the cell wall and the nucleus.
2270,6_16229,6,0,cellsenergy
1354,6_15313,6,0,"One process used by the cell to control movement accross the cell membrane is through energy. The cell uses its energy to control the movement across its membrane. Another way is by endocytosis. Endocytosis helps bring things into the cell. Lastly, there is exocytosis. Exocytosis is when things are being removed from the cell."
216,6_14175,6,0,Translation carries the substances on the mRNA to the tRNA.Transcription moves the substances on the tRNA to the rRNA where they are moved to the Ribosome.
1124,6_15083,6,0,osmosis the substances absorb into the celldiffusion they diffuse threw out the membraneactive transport helps move on thing to another
764,6_14723,6,0,Three processes used by cells to control the movement of substances are;1.Lipids2.Mitochondria
54,6_14013,6,0,The movement of substances has to make its way through the cell membrane. the membrane Only allowes a few people to go at a time.
1690,6_15649,6,0,mitosismeiosiscellular resperation
65,6_14024,6,0,"1: They move with the flagellum,so they can move throughout the cells.2: By ribosomes, so they can send energy through out the cell.3: Or by sending messages to one another"
1600,6_15559,6,0,"The cell wall helps contain the cells shape, it gathers waste to the cell membrane and it helps function it."
1853,6_15812,6,0,cell divion miotosis metosis
1486,6_15445,6,0,"thee cells us active transport, passive transport, and facilitaed diffusion to control cells movement through the cell membrane,"
645,6_14604,6,0,The cell membrane determines what go into the cell and what leaves the cell.
2319,6_16278,6,0,BINARY FISSIONREPRODUCTION
414,6_14373,6,0,"They enter through openings in the cell membrane. There they are moved throughout the cell membrane through tubes. Finally, they reach an opening and are released where they need to go."
1346,6_15305,6,0,"Mutation, Diversity, and Homeostastis"
2207,6_16166,6,0,I don't think that that we even did this but I'll try. Ummm one is the nucleous. The second would be traspertation. The third one would be cell wall.
1987,6_15946,6,0,Cytoplasm helps slow the movement.
2320,6_16279,6,0,"They have a cell wall that allows them do decide what organisims my enter teh cell, and whick ones do not."
2225,6_16184,6,0,biomovementairglidin
2029,6_15988,6,0,the cell wall protects the cell from things getting in or out that are bad or could harm the cell in plantsthe cell membrane also keeps things from entering or exiting the cell in animals the nucleus also controls everything the cell does
508,6_14467,6,0,the cell wall keeps unwanted things from coming in and across the cell membrane.
306,6_14265,6,0,Facilitaded diffusion
2246,6_16205,6,0,One of the processes used is cell reprouduction. Cell reproduction is when the cell is reproducing the same kind of dna or plant. Another process is  cell walls the cell wallsa are used to help control the movement . The third of the procexsses are the cell membrane. The cell membrane is used to stop the flow of how the  cells move.
1162,6_15121,6,0,anaphase interphase and prophase
1543,6_15502,6,0,The cells can be carried through th blood stream.
679,6_14638,6,0,The cell membrane lets things in.Protein picks up the sustance and moves it around.The substance floats in the cellmembrane.
2268,6_16227,6,0,OsmosisDiffusionMitosis
1221,6_15180,6,0,DiffusionRespirationOmnosis
872,6_14831,6,0,copy- copy over genetic informationcrossing over- the cell then cross to the membranedivide- the cell then divdes into 2 sections and replicates
862,6_14821,6,0,"Three processes that calls use to control the movement of substances are channel proteins,  diffusion, and osmosis."
717,6_14676,6,0,identitfy they have to idetitfy the bad guy firstdestroy they have to destroy the bad guy so it doesnt harm youremember they have to remember the bad guys so they wont harm you anymore
94,6_14053,6,0,"They use the a chemical proccess of enzymes, the membrain also, and through channels in the membrain."
2136,6_16095,6,0,"Three processes used by cells to control the movement of substances across the cell membrane would be the chloroplast, ribosomes, and mitochondria. Chloroplast controls the movement of substances because it is the only thing, besides the ribosomes, that float freely in the cell. The mitochondria controls everything in the cell. It is the brain of the cell, it can make anything move anywhere it wants to."
2062,6_16021,6,0,organelles
777,6_14736,6,0,They open and close membrane.They allow food and water come in.They let waste leave the cell.
1492,6_15451,6,0,"Prophase, anaphase, and metaphase"
1537,6_15496,6,0,Osmosis- controls amount of water in the cell.
2086,6_16045,6,0,"they can use obsorbtion of water, their spindels, or respiration"
2075,6_16034,6,0,They have cytoplasm in which they use to move substances across the membrane.
1962,6_15921,6,0,Cell wall- that will regulate what comes in and out of the cell and across the cell membrane.Nuclear envelope- regulates what comes in and out of the nucleus wich will limit the movement in the cell membrane.
258,6_14217,6,0,one process used by cells to control movement of substances across the cell membrans is the cell wall. another processes but wich cells use to control the substances that cross the cell membranes are the phospholipids that line that cell wall these help keep unwanted thing out as well. lastly one last process used by cells to control the movment of substances across the cell membrans are membranes thar act as little doors that open and close to let thing inside.
2346,6_16305,6,0,sed messages to your brain.so i hat case u will do what our rain tells you.
1334,6_15293,6,0,Active transport-Movement of molecules from an area of hugh concentration to an area of low concentration.Passive transport is two process in one. It used simple diffusion and filacated diffusion.
2333,6_16292,6,0,"flagellum, cell membrane,cytoplasm"
528,6_14487,6,0,"Cells use processes to control the movement of substances across the cell membrane, these processes are respiration, cell division, and also reproduction."
1575,6_15534,6,0,Three types of processes used by cells to control the movement of substances are Osmosis.
1042,6_15001,6,0,1) blood vessels2) the brain  3) vessels
1201,6_15160,6,0,active transport helps get things through the membrane
1230,6_15189,6,0,active transport-transports the portiensosmosis-transfers thingsdiffusion-gets rid of things
2137,6_16096,6,0,"sodium-potassium pump, sloped gradient, and vesicles"
1206,6_15165,6,0,One would be reproducton.
276,6_14235,6,0,They've got the cell wall so not everything can come in or out.
1241,6_15200,6,0,Interphase which is the longest phase in the cell.
1776,6_15735,6,0,Cell wall- allows certain things to enter and exit the cellThe light and dark reactionsPhotosynthesis
1630,6_15589,6,0,The cells use the Endoplasmic Reticulum to move protiens. The cells uses mRNA to carry messages. The cells use the Flagella to move the cell itself.
1884,6_15843,6,0,cytoplasm- plasma throughout the cell which organelles can move. lysosomes- carry proteins from mitochondria to nuclues
399,6_14358,6,0,cell resperation it will give it so much oxegen to what needs the certain amout of oxygencell membrane keeps what cant fit in out and lets what is small enough to come inchannels that keep sertain thins though and would let what isnt made for that spacificaly out of the cell
1775,6_15734,6,0,1)mRNA     2)protein synthesis     3)photosynthesis
2351,6_16310,6,0,They have a cell membrane which allows the cell to keep unwanted organisms out of the cell. It also has some small openings which can only be passed through by specialized organisms. Finally it has structures that act as gateways and require an activation energy toll to pass through the cell membrane.
0,6_13959,6,0,1.they do mitosis so they can stay alive if one cell is dying.2.more substances come in then out3.cell get rid of the stuff they dont need for the cell
1940,6_15899,6,0,"Active transport, Passive transport, and Diffussion are three processes used by cells to control the movement of substances across the cell membrane."
1452,6_15411,6,0,They all connect to each other.
1996,6_15955,6,0,1. tRNA transports RNA strands across the cell to help it get to the DNA strands.2. Golgi apparatus sorts and stransports proteins for the cells use.3. Other organelles
1057,6_15016,6,0,One is osmosis where different parts of the cell come together to protect and control movement from the cell membrane.  The second is transcription where it controls the rate and what crosses through the cell membrane. The third is translation it helps create rna that can help later on to control what crosses the membrane.
1998,6_15957,6,0,The cell membrane controls the movement of matter in and out of the nucleus through:Active transport- there is less matter outside of the cell and more is added.Passive transport- there is less matter inside the cell and more is added.Equilibrium-where the inside of the cell and the inside are equal.
379,6_14338,6,0,The cell uses it little fingers to move things across the surface.
2176,6_16135,6,0,1.Cells allow different things to enter and leave the cell membrane2.
1210,6_15169,6,0,"cytoplasm, vacuole, ribosomes"
2263,6_16222,6,0,"Respiration, translation, and transcription are three processes used by cells to control the movement of substances across the cell membrane."
41,6_14000,6,0,1. the cell can control the membrane cause its part of the cell2. the cell can control the membrane like we can do same to ours3.the cell sends a it threw littel tiny cells to the membrane
56,6_14015,6,0,Use of the membrane of the cell helps create movement.
2183,6_16142,6,0,THE CELL USES FLAGELLA TO MOVE AND MOVES AD STUFF
1283,6_15242,6,0,The cell membrane uses diffusion and osmosis
600,6_14559,6,0,Diffusion and osmosis are two types of movement of substances across a cell membrane. diffusion is used to diffuse outwards. osmosis is used to slide over the membrane.
1750,6_15709,6,0,The cytoplasm helps regulate what comes in and outThe cell wall controls what leaves and comes inRibosomes carry proteins throughout the cell
881,6_14840,6,0,cell membrain cell wall potothenisis
999,6_14958,6,0,Diffusion which is a process where substances are transported across the cell membrane.
993,6_14952,6,0,"The three processes used by the cell to control the movement if the substances across the cell membrane are the brain of the cell, the motion of the cell and the way that they take care of them selves."
1311,6_15270,6,0,Celluar respiration.
2238,6_16197,6,0,"Cells use meiosis, diffusion, and mitosis control the movement of substances across the cell membrane."
837,6_14796,6,0,gaudine audine and thauoine
2234,6_16193,6,0,"The cell uses flagullem to move across the membrane, its hair like structures help it glide across.Meosis controls the division of the cells to get across.Mitosis divides the daughter cells inside the membrane."
2058,6_16017,6,0,Osmosis where the water moves in the cell Mitosis seires of events that take place in the cell
154,6_14113,6,0,"When molecules are added to a cell, they grow wider. This process is called hypotonic. When molecules leave the cell, this is called hypertonic. And when molecules pass through a barrier in the cell, this is called osmosis."
1857,6_15816,6,0,"MOVEMENT,reprodution, and mesois"
1180,6_15139,6,0,equilibrilum
601,6_14560,6,0,The cell
1902,6_15861,6,0,they filter them threw where they want them at
2023,6_15982,6,0,mieosismitosis cell transformation
270,6_14229,6,0,transfusion
314,6_14273,6,0,Osmosis
818,6_14777,6,0,they use messanger thing they takek them and som other things i really dont rember so ye but that was my little thing and you people suck makeing us take the stupid tests
1909,6_15868,6,0,DIFFUSION
1307,6_15266,6,0,osmosisactive transportpassive transport
473,6_14432,6,0,"The three processes are,they use the nucleus,cell plasmid,and the cell membrane to control substances."
517,6_14476,6,0,"Three prcesses used by cells to control the movement of substances across the cell membrane are: defication, ribosomes, and cell pores."
127,6_14086,6,0,The cell membrane only lets certain things across  the membrane. Osmosis has a permeable layer that allows only certain things across the membrane.The golgi apparatus packages and moves substances across the cell.
950,6_14909,6,0,osmosis the movement of water. defusion the movement of objects.active tranportation the movement of organeals.
228,6_14187,6,0,"Cells use many things to move things. Defusion is one way, another would osmoses, and i do not know a third. so yes."
1045,6_15004,6,0,"In the crll there is a cell membrane, a cell wall and protens."
365,6_14324,6,0,The first process is flagella is a tail like structure used for movement.The second process is called cilia it is little hairs that help move cells.The third process is called transfer RNA. It moves around the cell getting information where it needs to go.
1863,6_15822,6,0,"DIFFUSION, OSMOSIS,ABSORPSTION"
120,6_14079,6,0,tRNAmRNArRna
781,6_14740,6,0,"air, water, nerves."
865,6_14824,6,0,cell diffusionosmosis
685,6_14644,6,0,Cells controll the movement of substances across the cell by reducing what they allow out of the cell.
2202,6_16161,6,0,ACTIVE TRANSPORTOSMOSIS
817,6_14776,6,0,They can be carried by another organism or could be floating around. Get attached to something then it moves them.
635,6_14594,6,0,transpotation divises
549,6_14508,6,0,-Its nucleus sends out information to the cell membrane so it can preform functions.-Uses mitochondrion to give the cell membrane commands.- Uses proteins
1406,6_15365,6,0,"Cell wall, it helps keep the substance in the membrane,"
925,6_14884,6,0,A cell membrane is whem the cell are attack the membrane for the cell to move thought the membrane. and how it is the number one why for the cell membrane to be attack for the cell to get out.
76,6_14035,6,0,reproduction respiratin and food gatherinmg
1692,6_15651,6,0,The cell membrane does not allow all things in the cell.The cytoplasm slows the movement of things through the cell.Liquids pass through the membrane easily.
2035,6_15994,6,0,Cytokensis helps the break down enzymes allowing them to produce protiens. Then the protiens help the cell function.
792,6_14751,6,0,"1. A cell is protected by a ridged cell membrane causing it to stay in place.2. A cell has flalgia, that are finger like projections, allowing it to move.3. A cell has cilia, that are hair like projections, allowing it to move."
1964,6_15923,6,0,"Some cells will use sunlight, sugers, and salt intake to control the movement across a cell membrane."
1418,6_15377,6,0,"Cells have a cell wall, which controls what goes in and out of the cell."
1674,6_15633,6,0,Chemical reactionmitosis- reproduction of cellmiosis
644,6_14603,6,0,control the membrane control its movements
912,6_14871,6,0,"cells process things coming in and out of the call membrane, calls also"
1844,6_15803,6,0,"The three processes used by a cell to control the movement of substances across the cell membrane is DNA, RNA, and protein."
1143,6_15102,6,0,The endoplasmic reticulum carries things through the cell. It is like a highway. The cell moves water in and out of the cell in the process of trranspiration.  It does this to maintain homeostasis The cell moves oxygen in and carbon dioxide of out of the cell through the process of cellular respiration.  it also does this to maitian homeo stasis.
1438,6_15397,6,0,They slide because its slippery. Its really cramped in there because every thing is so close. Then they are molded into place and they stay there untill there job is complete.
1780,6_15739,6,0,MITOSISMEIOSISINTERPHASE
1363,6_15322,6,0,"The three processes include tRNA, mRNA, and rRNA."
2386,6_16345,6,0,"The cell's control center, the nucleus tells the cell where things need to go. The vacule controls what enters and leaves the cell."
282,6_14241,6,0,Organelles.
1027,6_14986,6,0,They use osmosis. They use a barrier around them so nothing can cross.
220,6_14179,6,0,1. Mitochondrion2. Cytoplasm3. Nucleus
938,6_14897,6,0,One way would be that the plasma membrane controls what comes in and out of the cell. Another way would be from osmosis. Also a way would be through diffusion.
1153,6_15112,6,0,The cell membrane blocks certain things from entering and leaving the cellCells membranes fight off any mircroorganisms that try to enter and arnt supposed tooIf the cell membrane doesnt recognize it it wont let it in
2210,6_16169,6,0,The flagellum which the tail moves the cell    Cytoplasm and dinoflagella
852,6_14811,6,0,The endoplasmic reticulum helps proteins travel through the cell.  Transcription and translation also take place in the cell.
1865,6_15824,6,0,The cell has cytoplasm so everything in the cell can be held together.  It also goes through meisis to keep everything balanced inside. It also has the cell wall so nothing can get in and disturb the inside workings of the cell.
556,6_14515,6,0,"PHOTOSENTHISIS,"
1392,6_15351,6,0,"The cells move by the flow of cells, cells do their certain jobs, and cells protect the membrane."
2101,6_16060,6,0,The cell wall is one of the three processes because it keeps out harmful bacteria
1895,6_15854,6,0,The cell wall lets fluids and other object come through the cell. The cell membrane also lets other objects and fluid that haven't been filtered into it. The cell also absorbs fluid and other material into it.
936,6_14895,6,0,One process is through absorbing the substance into the cell. Another process would be by certain parts of the membrane haveing different roles to fill by having a certain hole in their area this lets larger objects get through the membrane easily and effectively.
2056,6_16015,6,0,The three processes to control cell movement is by the cell wall of the the cell. The cells flagella is like the guard to the membrane is moves the cells back and forth to move and substances in or out. Pores are also outside of the cell which is a process because of how it obsorbs things.
90,6_14049,6,0,"Cell diffusion, cell respiration, and cell exertion."
2088,6_16047,6,0,"1. The cell membrane contains all of the organelles within the cell.  It keeps everything in tact.2. The liquid-like substance within the cell controls the movement of the organelles by keeping everything in place, but allowing them to move about easily.3. Other organelles read what is coming in and going out of the cell.  They determine whether the substance is harmful or not and act accordingly."
405,6_14364,6,0,pross
2033,6_15992,6,0,homeostasis
491,6_14450,6,0,"respiration, growth, division"
1240,6_15199,6,0,"They use a system and it gets rid of the stuff that the cell doesn't need, it gets food and stuff like that for the cell to survive, and it helps the cell reproduce."
1135,6_15094,6,0,"The three processed used by cells to control the movement of substances across the cell membrane are; mitosis, meiosis, and cellular respiration."
1514,6_15473,6,0,Three processes used by cells to control the movement of substances across the cell membrane are mRNA rRNA and tRNA.
1,6_13960,6,0,MITOSIS MEOSIS TRANSLATION
2374,6_16333,6,0,"Osmosis, random particle movement, and prot"
2107,6_16066,6,0,1. THEY USE FLAGELM2. THEY MOVE PROTIENS3.
1365,6_15324,6,0,"RNA, Vacoules, & proteins.They each move things across the cell."
1192,6_15151,6,0,absorb food
904,6_14863,6,0,"Three processes a cell uses to move particles through the cell membrane are through the Carrier portein, Pump protein and the Tunnel Protein."
361,6_14320,6,0,The cell membrane uses everything in the cell to control what moves threw out the cell.
2375,6_16334,6,0,1. flagelium2.tacos3. ?
1671,6_15630,6,0,Cell WallRibosomesFlagellum
1099,6_15058,6,0,The cell membrane will open allowing and manuever nutrients into the cell. The cell membrane will manuever waste out of the cell.
1440,6_15399,6,0,They use osmosis to go through the cell membrane using water.Cellular respiration feeds the substance through with the help of the mitochondrion. Protien synthesis goes through the membrane after the ribosomes produce them.
1552,6_15511,6,0,passive transportactive transport
2218,6_16177,6,0,The cells use:vanesbloodbody
1896,6_15855,6,0,"Selective permiability, protiens, increased boarder control."
1906,6_15865,6,0,"Diffusion, fission, permeable membrane can occur in the cell."
475,6_14434,6,0,TRANSCRIPTION
1001,6_14960,6,0,"Photosynthesis is the division of cells, mytosis, meiosis."
15,6_13974,6,0,The membrane is permeable which allows smaller cells to go through. Membranes have cells that create openings for larger cells.
1479,6_15438,6,0,They use protiens to move substances.
1567,6_15526,6,0,"cell wall, cell membrain, white cells"
2350,6_16309,6,0,"the nucleus,lysosmes,glogibodies"
1274,6_15233,6,0,golgi aparatus
2031,6_15990,6,0,Osmisis Faculated diffusionactive diffussion
2315,6_16274,6,0,The cells use the cytoplasm to carrie food and proteins to different parts of the cell. The cell also makes organells that like mRNA to go around the cell to make more protiens. And also ATP that goes to Ribissomes to make proteins.
1369,6_15328,6,0,"passive transport is what lets everything enter and leave the cell, active transport is the movement of the cell, an the nucleus is what controls everything."
1409,6_15368,6,0,The cell may send signals to the membrane and it will go. The cell may also have helped by giving it DNA. The cell may have communicated with other cells in the organism.
479,6_14438,6,0,1.) When an emzyne csuch as insulin attaches to a cell it tells the cell to let in sugar.2.) equalibrum is when one side has more of a protien then the other so they transfer the protiens over untill they are equal.3.)When a protien fits into a channel protien to make it change shape for a bigger protien to come through.
1719,6_15678,6,0,The cell wall processes the movement in and out of the cell.
129,6_14088,6,0,Felgella.
2142,6_16101,6,0,"One process is called diffusion which is when liquid matter slowly phases through a membrane, another process is cellular respiration which is when the cell is in need of oxygen, and the last is called protein sythesis which is when the cell creates ATP."
1453,6_15412,6,0,the cell crosses over the membrane
1736,6_15695,6,0,Cells are the primary block in life and are responsible for for the many complex things that we do . Cells make tissue that make organs that make organ systems .
2328,6_16287,6,0,The Vacuole regulates cell movementThe Mitochondrion controls how the substances are placed / controlledThe Endoplasmic reticulum effects whate happens to the substances when they are dealt with
1983,6_15942,6,0,They use active transport to control the intake and outake of water and sugars.
1134,6_15093,6,0,"Potassium pump, diffusion, exocytosis."
831,6_14790,6,0,"Air, Water, Oxygen     One process of movement across a cell membrane would be from air getting under the substance in the cell.  The next process of movement would be liquids getting under the substance and carrying it across the cell.  Last it would be by oxygen, this oxygen also gets underneath the substance and carries it across the cell."
247,6_14206,6,0,Photosynethsis helps a plant survive.Cell splilting to make two cells.Breathing.
101,6_14060,6,0,"The cell uses three processes. These three processes are pushing, where the cell pushes the substance crossing the membrane. The second process that a cell uses is carrying the substance across the membrane, and the third one is steering, where the cell steers the substance in order for it not to crash."
1569,6_15528,6,0,The cell wallplasma membrane
259,6_14218,6,0,Active TransportFacilated Diffusion   Simple Diffusion
718,6_14677,6,0,Three processes the cell does is hypertension and hypotension.
449,6_14408,6,0,One is called the cilia. Cilia are little hair like structures that help the cell or organsim move and protect it. And another is a gel like substance that is sticky and slimmy it is what the snails use so they can move it is a thick layer off slim that helps move and protect it.
610,6_14569,6,0,"protiens, lipids, and amino acids"
516,6_14475,6,0,One of these ways is by the cell membrane. This organelle moves and allowes acces for food for the cell . The other one is cloralplast. This is a jell like thing in side the cell and it moves material through out the cell after the substance moves through the cell membrane.
1699,6_15658,6,0,There are three types of ways that cells move substances across the concentration gradient. There is a type of diffusions where cells have holes in them that allow things to pass through there membrane. There is a type of diffusion where a cell moves around and engulfs things and there is a type of diffusion where the cells have both holes and they engulf things.
1163,6_15122,6,0,They might have a Flagtum or whip like tail to move.
1898,6_15857,6,0,interphasemitosis.G phase.
894,6_14853,6,0,one proses is called cell movement that is where the cell is moved thrue the cell by the organells
2169,6_16128,6,0,*communication *cell division*reproduction
307,6_14266,6,0,"flagella, cellium,"
1276,6_15235,6,0,flagella- for movement.water.
1464,6_15423,6,0,"The cell membrane tries to equal up the movement of substances from side to side. First the subtances flow freely through the membrane. Then, when the cell has gotten enough substances the membrane sends substances out of the cell."
513,6_14472,6,0,One of the processes is diffusion. The second one is
649,6_14608,6,0,The process is called Energy Transport Chain.
1588,6_15547,6,0,THE CELL WALL HELPS KEEP TRACK OF WHAT ENTERS AND LEAVES THE CELL.
1271,6_15230,6,0,"Diffusion, osmosis, fagela"
1482,6_15441,6,0,"The golgi body releases substances uneeded and send out of the membrane, The nucleus tells some substances where to go in the cell because that is like the brain of the cell, and also through the mitochondria which is the powerhouse of the cell, it tells some substances how to help the cell."
1466,6_15425,6,0,"transporting, reproducing, and protecting. They have to transport food all around the cell and different functions. The cells have to reproduce to make more cells to live. The cell wall protects the inside of the cell so nothing gets out."
566,6_14525,6,0,"The three processes are replication, transcription, and translation."
1835,6_15794,6,0,"Active transportation, cell division, and passive transportation."
1477,6_15436,6,0,they move with flagellas and silla
1744,6_15703,6,0,"DNA,RNA,tRNA, and mRNA"
2251,6_16210,6,0,Osmosis is used to diffuse molecules across the cell's permiable membrane. Also use protein carriers to determine what can move across the membrane.
895,6_14854,6,0,The rough er golgi membrane in the mitichondria
1092,6_15051,6,0,1.substances move through the organelles2.tRNA transfers it across the cell3. transcription
279,6_14238,6,0,Controlling movement
6,6_13965,6,0,respirationmovement of foods and protiens in and out of the cell
2260,6_16219,6,0,diffusion is when an object diffuses over the membrane
744,6_14703,6,0,First it enters from the contractile vacoule and moves across the cell through the cytoplasm.  It enters out of the cytoplasm into the endoplasmic reticulum to remove waste.
140,6_14099,6,0,"cell use of the process called photosynthesis. a process which the cell gets its food from.cells also use the process with the help of mitochondria, so they recieve energy."
1320,6_15279,6,0,THE WAY THE CELL MEMBRANE IS DESIGNEDIT LETS SO MUCH WATER IN IT
1213,6_15172,6,0,1. They move in a slow motion to ger across the member.2. They do not come in contact with one another.3. They are constantly moving.
823,6_14782,6,0,"cellular respiration which helps the movement digestive system, how the organism gets food and how it reproduces"
125,6_14084,6,0,"The cells control movment by blood flow, the size of the cell, and the movement of the cell."
192,6_14151,6,0,Every cell from a cell.
1540,6_15499,6,0,"lipids allow water to pass out of the cell, but not into it.oxygen is allowed to pass through the cell membrane, but not other gases."
